Sec,RR_Intervals,QRS_Duration,QRS_Duration_Avg,RR_Entropy,QRS_Area,R_Amp,QRSPPK,Qdur,QRSdur1,TransQRSMaxMacA,TransQRSMaxMacB,QRS_Front_Axis,APC_Incr_P,APC_Incr_RR,Std_LineaIso_R,Std_LineaIso_P,APC_Detectado,VarRR,VarQRSPPK,VarRAmp,PNN10,PNN50,PNN100
0.5833333333333334,0.9349999999999999,0.0666666666666666,,,0.07113749999999999,2.995,3.23,0.004999999999999951,0.09166666666666665,,0.06868333333333329,-54.365114070372144,0.0,0.0,0.11467263070414879,,0,,,,,,
1.52,0.9366666666666666,0.0666666666666666,,,0.0721,3.0075,3.235,0.0066666666666666,0.0933333333333333,,0.0687916666666666,-55.41005154732222,0.0,0.0,0.1125433249908674,,0,,,,,,
2.48,0.9483333333333333,0.0666666666666666,,,0.07113749999999999,2.995,3.23,0.0066666666666666,0.0933333333333333,,0.06868333333333329,-56.9665157436756,0.0,0.0,0.10972491309818,,0,,,,,,
3.4133333333333336,0.96,0.0666666666666666,,,0.070175,2.9825,3.235,0.0066666666666666,0.0933333333333333,,0.068575,-55.41005154732222,0.0,0.0,0.1069065012054926,,0,,,,,,
4.346666666666667,0.9533333333333334,0.0633333333333333,,,0.06977916666666664,2.95875,3.23,0.0066666666666666,0.0933333333333333,,0.0684083333333333,-54.44970308403897,0.0,0.0,0.10357809474215485,,0,,,,,,
5.31,0.96,0.06,,,0.0693833333333333,2.935,3.235,0.0066666666666666,0.0933333333333333,,0.0682416666666666,-54.68795967602196,0.0,0.0,0.1002496882788171,,0,,,,,,
6.276666666666666,0.96,0.06,0.0587878787878787,,0.0693833333333333,2.935,3.245,0.0066666666666666,0.0933333333333333,0.8818620992534036,0.0682416666666666,-54.5231736759102,0.0,0.0,0.0947575854483428,,0,,,,,,
7.26,0.9633333333333334,0.05,0.059090909090909,,0.0674583333333333,2.935,3.245,0.0066666666666666,0.0933333333333333,0.8853205972771192,0.0633916666666666,-54.5231736759102,0.0,0.0,0.0872653997870862,,0,,,,,,
8.22,0.9633333333333334,0.05,0.0587878787878787,,0.0674583333333333,2.895,3.32,0.0066666666666666,0.0933333333333333,0.8887790953008347,0.0616499999999999,-54.68795967602196,0.0,0.0,0.0859665632673541,,0,,,,,,
9.166666666666666,0.9633333333333334,0.05,0.059090909090909,,0.0674583333333333,2.895,3.355,0.0066666666666666,0.0933333333333333,0.9258308450464887,0.0616499999999999,-54.933044362361095,0.0,0.0,0.0859665632673541,,0,,,,,,
10.14,0.9633333333333334,0.05,0.0593939393939393,,0.0674583333333333,2.8825,3.32,0.0066666666666666,0.0933333333333333,0.9580858839652814,0.0616499999999999,-57.09270635016416,0.0,0.0,0.0859665632673541,,0,0.008942024691358,0.0255462222222222,0.0193082222222222,71.42857142857143,7.142857142857142,7.142857142857142
11.123333333333331,0.9633333333333334,0.05,0.05969696969696965,,0.0674583333333333,2.8825,3.32,0.0066666666666666,0.0933333333333333,0.9465077145797309,0.0616499999999999,-54.933044362361095,0.0,0.0,0.0859665632673541,,0,0.00462350617283945,0.02435444444444445,0.01547702777777775,67.85714285714286,3.571428571428571,3.571428571428571
12.086666666666666,0.96,0.05,0.06,,0.0674583333333333,2.8825,3.295,0.0066666666666666,0.0933333333333333,0.9580858839652814,0.0616499999999999,-54.68795967602196,0.0,0.0,0.0859665632673541,,0,0.0003049876543209,0.0231626666666667,0.0116458333333333,64.28571428571429,0.0,0.0
13.043333333333331,0.9566666666666668,0.0666666666666666,0.06,,0.0680083333333333,2.8825,3.32,0.0066666666666666,0.0933333333333333,0.96002587244432,0.0633916666666666,-54.5231736759102,0.0,0.0,0.0872653997870862,,0,0.00031832098765425,0.0229577777777778,0.010422444444444401,64.28571428571429,0.0,0.0
13.973333333333333,0.9566666666666668,0.0666666666666666,0.06,,0.0680083333333333,2.8825,3.32,0.0066666666666666,0.0933333333333333,0.9580858839652814,0.06535,-54.5231736759102,0.0,0.0,0.0898387444257765,,0,0.000315061728395,0.0227528888888889,0.0091990555555555,64.28571428571429,0.0,0.0
14.91,0.9633333333333334,0.07,0.06015151515151515,,0.0680083333333333,2.8825,3.32,0.0066666666666666,0.09,0.9465077145797309,0.06535,-54.5231736759102,0.0,0.0,0.0898387444257765,0.0106770782520313,0,0.00031002469135795,0.0229577777777778,0.009990722222222151,64.28571428571429,0.0,0.0
15.876666666666669,0.9633333333333334,0.07,0.0603030303030303,,0.0680083333333333,2.8825,3.295,0.0066666666666666,0.09,0.9349295451941804,0.06535,-51.55546374591248,0.0,0.0,0.1231472695596617,0.0106770782520313,0,0.0003106172839506,0.0231626666666667,0.0107823888888888,64.28571428571429,0.0,0.0
16.80666666666667,0.9633333333333334,0.07,0.0603030303030303,,0.0680083333333333,2.855,3.155,0.0066666666666666,0.0866666666666666,0.9349295451941804,0.06535,-50.87718175996261,0.0,0.0,0.1277340988146861,0.0106770782520313,0,0.00031283950617280005,0.02435444444444445,0.01121411111111105,64.28571428571429,0.0,0.0
17.746666666666666,0.9666666666666668,0.07,0.0603030303030303,,0.0680083333333333,2.8425,3.155,0.0066666666666666,0.08,0.9349295451941804,0.06535,-50.87718175996261,0.0,0.0,0.1281298169826212,0.0106770782520313,0,0.000315061728395,0.0255462222222222,0.0116458333333333,64.28571428571429,0.0,0.0
18.716666666666665,0.97,0.07,0.0618181818181818,,0.0669333333333333,2.76,3.13,0.0066666666666666,0.08,0.9024719101123596,0.06535,-49.551978352211805,0.0,0.0,0.1287478155154486,0.0106770782520313,0,0.00032335802469130005,0.0263062222222222,0.0117449444444444,64.28571428571429,0.0,0.0
19.69333333333333,0.9766666666666668,0.07,0.0636363636363636,,0.0663833333333333,2.745,3.13,0.0066666666666666,0.08,0.8950561797752808,0.0641416666666666,-49.551978352211805,0.0,0.0,0.1281298169826212,0.0106770782520313,0,0.0003316543209876,0.0270662222222222,0.0118440555555555,64.28571428571429,0.0,0.0
20.69,0.9766666666666668,0.07,0.0654545454545454,,0.0663833333333333,2.745,3.13,0.0066666666666666,0.08,0.8950561797752808,0.0641416666666666,-49.551978352211805,0.0,0.0,0.1281298169826212,0.0106770782520313,0,0.0003316543209876,0.0279373333333333,0.0118440555555555,64.28571428571429,0.0,0.0
21.69,0.9866666666666668,0.07,0.0672727272727272,,0.0653416666666666,2.745,3.095,0.0066666666666666,0.08,0.881011235955056,0.0634916666666666,-50.87718175996261,0.0,0.0,0.1281298169826212,0.0106770782520313,0,0.0003977283950617,0.0287382222222222,0.0120583333333333,64.28571428571429,0.0,0.0
22.726666666666667,0.9966666666666668,0.07,0.0684848484848485,,0.065075,2.745,3.06,0.0066666666666666,0.08,0.8774157303370785,0.0632333333333333,-51.55546374591248,0.0,0.0,0.1277340988146861,0.0106770782520313,0,0.0004648888888888,0.0292515555555555,0.0125730555555555,64.28571428571429,0.0,0.0
23.736666666666668,1.0,0.07,0.0684848484848485,,0.065075,2.745,3.06,0.0066666666666666,0.08,0.8774157303370785,0.0632333333333333,-53.7191107556426,0.0,0.0,0.1231472695596617,0.0106770782520313,0,0.0008101728395061,0.0292515555555555,0.0128115555555555,64.28571428571429,0.0,0.0
