Sec,RR_Intervals,QRS_Duration,QRS_Duration_Avg,RR_Entropy,QRS_Area,R_Amp,QRSPPK,Qdur,QRSdur1,TransQRSMaxMacA,TransQRSMaxMacB,QRS_Front_Axis,APC_Incr_P,APC_Incr_RR,Std_LineaIso_R,Std_LineaIso_P,APC_Detectado,VarRR,VarQRSPPK,VarRAmp,PNN10,PNN50,PNN100
0.3371607538876359,0.7529056755727667,0.07328430085443316,,,0.03382874396502536,1.1940301911060553,1.8904414791662285,0.006696100816472335,0.0889332574822107,,0.010068153824156005,-20.720518821347127,-0.1536430306777423,0.3171191438254041,0.061385321602316106,0.0075922886518814915,0,,,,,,
1.080223774591455,0.7584745683683606,0.07324394160130314,,,0.034443861878866305,1.205454714361275,1.90876418854521,0.00682780164054796,0.09000623725962852,,0.01021273059766653,-19.113505521858766,0.06598246109828095,-1.7505731253897088,0.06184458759950786,0.008736342434460307,0,,,,,,
1.8003729576524248,0.7517685836199254,0.07313080009416648,,,0.03397753023269318,1.2078866438052938,1.8881052174310453,0.006643078099807229,0.0878170163107666,,0.010249703708861828,-18.567836099739914,0.011546166821165642,-1.934449197305274,0.061500374964351484,0.009070747048705346,0,,,,,,
2.533615762223594,0.7425296356724163,0.07323232768247817,,,0.034276809247818306,1.2110905299422237,1.8743907240697313,0.006631108486641009,0.0900510155683019,,0.009996033986193654,-18.907709041198167,-0.08496322131397492,-1.5935369912763795,0.06152039938297692,0.008829163803319906,0,,,,,,
3.279952188304963,0.7420506725179197,0.07311491369361402,,,0.03442114895780618,1.2207159638042695,1.894844410982339,0.006724111817376025,0.08818122609368897,,0.010213578585445552,-18.11621660596174,0.07612860057014617,-3.7671496982587143,0.06126291889840745,0.008662198553108019,0,,,,,,
4.0295620197638815,0.7484007519449627,0.07353387592057041,,,0.03426147651482317,1.2123061176539727,1.8792619609905685,0.0064231947409976835,0.08751268805785231,,0.010192105016002526,-19.277539878308094,0.09791236795921694,-2.669107990495793,0.06194797189552361,0.008928140001265144,0,,,,,,
4.7889920673554505,0.7475275409088232,0.07346563173961625,0.07354445082198673,,0.0341826262548619,1.2240630690108028,1.916974938178728,0.006593752514155788,0.08686339733836344,0.9922928900733837,0.010348661350727806,-19.270634232198322,0.16400499385396292,-0.37636436973395987,0.06162188902434741,0.008859515376852471,0,,,,,,
5.51896146654907,0.745725361666678,0.07331656139006162,0.07317587825541585,,0.03436232222617989,1.2416523510914217,1.91354341747856,0.006718839346559773,0.08607048043101222,0.9485216434358581,0.010886253020535832,-25.97078759694671,0.09263929786763322,3.3405912290763182,0.060920642200035804,0.008126696341434848,0,,,,,,
6.23911064961004,0.7591476397060315,0.07344835267573957,0.07363563912151291,,0.03425064727453676,1.2317159031007143,1.882541218996527,0.0035038255916740356,0.08576383063932508,0.9028129564760163,0.01152806696474781,-27.708929948187656,0.010510557958407767,3.522636961037811,0.06086453220343152,0.008316706501336136,0,,,,,,
6.779222536905767,0.7590845615578597,0.07328677921684525,0.07286667199899693,,0.03436975397694989,1.2300886352751188,1.875409773521629,0.0034206947299041286,0.08676189088187818,0.9522089127950164,0.011121440214398624,-27.813651197064665,-0.08646283175450045,3.0076939803347544,0.060403670668075886,0.009241677301027495,0,,,,,,
7.610667502803432,0.7580392084315558,0.07342660776929201,0.07207680216811184,,0.03443585287143938,1.2652700571883788,1.961780485773333,0.0031266389013192577,0.08959984295141361,0.9412111791247394,0.011289086088886477,-30.418206418492986,0.1373352173065084,-2.3888600025237126,0.059519632159080516,0.009171489229222451,0,0.01495881802212497,0.013326883398666228,0.00693289622128666,92.49558459455743,42.189392318710794,34.92188408714973
