Sec,RR_Intervals,QRS_Duration,QRS_Duration_Avg,RR_Entropy,QRS_Area,R_Amp,QRSPPK,Qdur,QRSdur1,TransQRSMaxMacA,TransQRSMaxMacB,QRS_Front_Axis,APC_Incr_P,APC_Incr_RR,Std_LineaIso_R,Std_LineaIso_P,APC_Detectado,VarRR,VarQRSPPK,VarRAmp,PNN10,PNN50,PNN100
0.42,0.5449999999999999,0.1033333333333333,,,0.02535416666666665,0.92875,1.065,0.00166666666666665,0.09499999999999995,,0.0210583333333333,-73.02167740227756,0.0,0.0,0.03648020444522095,,0,,,,,,
0.9733333333333334,0.5433333333333333,0.15,,,0.0272083333333333,1.0325,1.0699999999999998,0.0033333333333333,0.0966666666666666,,0.025025,-70.93174054803319,0.0,0.0,0.030120590963658,,0,,,,,,
1.5133333333333334,0.5449999999999999,0.15,,,0.029654166666666648,1.00625,1.065,0.004999999999999951,0.0966666666666666,,0.0281833333333333,-70.64673957028478,0.0,0.0,0.0282984977767027,0.0086023252670426,0,,,,,,
2.066666666666667,0.5466666666666666,0.15,,,0.0321,1.0325,1.0699999999999998,0.0066666666666666,0.0966666666666666,,0.0311749999999999,-70.93174054803319,0.0,0.0,0.0264764045897474,0.0086023252670426,0,,,,,,
2.6133333333333333,0.5449999999999999,0.15,,,0.0325,1.0350000000000001,1.0724999999999998,0.0066666666666666,0.0966666666666666,,0.03125833333333325,-70.64673957028478,0.0,0.0,0.02353383243586065,0.0086023252670426,0,,,,,,
3.1566666666666667,0.5433333333333333,0.15,,,0.0321,1.0325,1.0699999999999998,0.0066666666666666,0.0966666666666666,,0.0311749999999999,-70.36173859253638,0.0,0.0,0.0205912602819739,0.0086023252670426,0,,,,,,
3.7,0.5466666666666666,0.15,0.1145454545454545,,0.0321,1.0325,1.0699999999999998,0.0066666666666666,0.0966666666666666,0.6858093126385809,0.0311749999999999,-68.84055601392998,0.0,0.0,0.0205,0.0086023252670426,0,,,,,,
4.256666666666667,0.5466666666666666,0.15,0.11621212121212116,,0.0321,1.0325,1.0599999999999998,0.0033333333333333,0.0966666666666666,0.7620842572062085,0.0313416666666666,-68.64842963112507,0.0,0.0,0.0147986485869487,0.0086023252670426,0,,,,,,
4.806666666666667,0.5466666666666666,0.1433333333333333,0.1178787878787878,,0.0315083333333333,1.015,1.02,0.0,0.0966666666666666,0.6955654101995565,0.0311749999999999,-68.51920112490352,0.0,0.0,0.0147986485869487,0.0086023252670426,0,,,,,,
5.35,0.5466666666666666,0.1433333333333333,0.11621212121212116,,0.0315083333333333,1.015,1.02,0.0,0.0966666666666666,0.6906873614190687,0.0311749999999999,-68.442788130972,0.0,0.0,0.013683932183404,0.00625372505249795,0,,,,,,
