Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,0,0,0,1,1,0,1816.6666666666667,1816.6666666666667,0.0,-986.6666666666667,0.0,-78.0,18,9,,,,,,,-90,60.0,78.0,68.0,150.0,130.0,10.0,0.6726438921335998,120.0,-15.0,303.0,10.0,,,,,,1074.0,
0.0,0,0,0,0,1,1,2646.6666666666665,830.0,-986.6666666666667,120.0,0.011130073458484827,-119.0,21,10,,,,,,,-90,70.0,119.0,41.0,,,,,333.3333333333333,14.0,469.51333333333326,10.0,15.0,4.26025390625,0.00016376056238719418,2.7888851804069406,,1043.0,1838.6301889176723
0.0,0,0,0,0,1,1,3596.6666666666665,950.0,120.0,-290.0,1.201345506967804,-118.0,19,9,,,,,,,-90,63.333333333333336,118.0,49.0,,,,,253.33333333333334,-17.0,514.3666666666668,17.0,12.0,4.11376953125,0.00020904411440013693,2.644683213426129,,1082.0,1672.6137377341659
10.0,0,0,0,0,1,1,4256.666666666667,660.0,-290.0,80.0,1.0590976488032198,-117.0,21,10,,,,,,,-90,70.0,117.0,54.0,,,,,220.0,-23.0,505.6933333333333,11.0,12.0,6.1279296875,3.2646547800354915e-05,3.108872076131357,,1075.0,1573.4265734265732
10.0,0,0,0,0,1,1,4996.666666666667,740.0,80.0,-146.66666666666663,1.5114873035066503,-114.0,21,10,,,,,,,-90,70.0,114.0,67.0,,,,,193.33333333333334,16.0,413.37333333333333,7.0,17.0,5.70068359375,4.533544214973488e-05,2.7745755569645794,,1058.0,2383.90092879257
10.0,0,0,0,0,1,1,5590.0,593.3333333333334,-146.66666666666663,-20.0,1.3567293777134588,-104.0,20,10,,,,,,,-90,66.66666666666667,104.0,45.0,,,,,236.66666666666666,19.0,372.62666666666667,10.0,7.0,6.4208984375,3.3531332179298534e-05,2.865227382569967,,1105.0,1642.0118343195268
10.0,0,0,0,0,1,1,6163.333333333333,573.3333333333334,-20.0,393.33333333333326,1.6849240258280058,-129.0,20,10,,,,,,,-90,66.66666666666667,129.0,55.0,,,,,206.66666666666666,19.0,415.70666666666665,10.0,10.0,5.5419921875,3.923561866253359e-05,2.996928607764207,,1098.0,1729.27847346452
10.0,0,0,0,0,1,1,7130.0,966.6666666666666,393.33333333333326,206.66666666666663,1.6378265001802508,-120.0,20,10,,,,,,,-90,66.66666666666667,120.0,64.0,,,,,220.0,17.0,341.8,14.0,17.0,3.60107421875,0.00012320831311132496,2.6388294294320627,,911.0,1997.2826086956522
10.0,0,0,0,0,1,1,8303.333333333334,1173.3333333333333,206.66666666666663,-393.33333333333326,0.9565012655247513,-116.0,21,10,,,,,,,-90,70.0,116.0,68.0,,,,,273.3333333333333,-19.0,473.3066666666667,11.0,16.0,3.2470703125,0.00012105863680434169,2.46005437003992,,880.0,2006.896551724138
10.0,0,0,0,0,1,1,9083.333333333334,780.0,-393.33333333333326,-140.0,0.7967378691552127,-114.0,20,11,,,,,,,-90,66.66666666666667,114.0,60.0,,,,,273.3333333333333,31.0,373.88,15.0,13.0,5.50537109375,3.798011766852314e-05,2.946616075355401,,1111.0,2150.192554557125
10.0,0,0,0,0,1,1,9723.333333333334,640.0,-140.0,16.66666666666663,1.194765090802147,-103.0,22,12,,,,,,,-90,73.33333333333333,103.0,77.0,,,,,183.33333333333334,-17.0,442.1066666666666,8.0,14.0,4.0771484375,6.339160722024589e-06,2.56663006385932,,1107.0,2714.0335392762577
10.0,0,0,0,0,1,1,10380.0,656.6666666666666,16.66666666666663,-3.3333333333332575,1.4501375771547558,-103.0,21,10,,,,,,,-90,70.0,103.0,64.0,,,,,200.0,15.0,372.87333333333333,8.0,8.0,5.37109375,3.126977975495856e-05,2.982439156747484,,1080.0,2415.3445417949324
10.0,0,0,0,0,1,1,11033.333333333334,653.3333333333334,-3.3333333333332575,-23.33333333333337,1.412036029763718,-107.0,19,10,,,,,,,-90,63.333333333333336,107.0,58.0,,,,,206.66666666666666,12.0,370.05333333333334,9.0,9.0,5.5419921875,2.690006804935931e-05,2.520917186081511,,1104.0,2209.0059473237043
