Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,25,1,0,1,1,0,286.6666666666667,286.6666666666667,0.0,563.3333333333333,0.0,377.0,12,8,-100.0,10.0,2.0,,,,58,73.33333333333333,429.0,148.0,186.66666666666666,73.33333333333333,35.0,1.1469382387256157,230.0,83.0,499.3846666666667,38.0,,,,,,2420.0,
0.0,25,1,0,1,1,1,1136.6666666666667,850.0,563.3333333333333,120.0,0.06712911165808906,382.0,13,9,-94.0,11.0,2.0,,,,60,80.0,425.0,139.0,183.33333333333334,76.66666666666667,5.0,1.6001547543507169,206.66666666666666,79.0,423.1,51.0,14.0,6.84814453125,5.36556644775169e-06,2.96050914554526,263.3333333333333,3584.0,446.7609828741624
0.0,25,1,1,1,1,1,2106.6666666666665,970.0,120.0,-120.0,1.1731581417175037,-45.0,6,5,354.0,10.0,6.0,-102.0,10.0,3.0,62,86.66666666666667,444.0,92.0,170.0,80.0,8.0,1.8843103295092103,180.0,84.0,417.9533333333333,2.0,19.0,4.6875,0.00024347658847606026,2.835533653196775,386.6666666666667,3727.0,559.1798695246971
0.0,25,1,0,1,1,1,2956.6666666666665,850.0,-120.0,-46.66666666666663,1.0300399614165634,401.0,13,9,-103.0,10.0,1.0,,,,60,76.66666666666667,443.0,142.0,190.0,73.33333333333333,4.0,0.7917364424303539,220.0,86.0,429.7666666666667,61.0,10.0,5.57861328125,0.00013321975117252155,2.96520915097036,253.33333333333334,3881.0,543.5428299869312
0.0,25,1,0,1,1,1,3760.0,803.3333333333334,-46.66666666666663,6.666666666666629,0.9830402010050252,395.0,13,8,-103.0,11.0,2.0,,,,59,80.0,442.0,145.0,190.0,63.333333333333336,6.0,-0.254212957353527,213.33333333333334,83.0,430.2866666666667,53.0,8.0,6.6162109375,8.813874735261564e-05,2.98163244627702,206.66666666666666,3963.0,602.1018829367976
0.0,25,1,0,1,1,1,4570.0,810.0,6.666666666666629,453.33333333333326,1.1193162960504481,409.0,13,9,-106.0,11.0,2.0,,,,58,80.0,466.0,129.0,186.66666666666666,73.33333333333333,4.0,-0.1608924201189037,203.33333333333334,78.0,422.5933333333333,44.0,10.0,6.77490234375,2.0183309241146307e-05,3.011085293495053,216.66666666666666,2875.0,693.298118190822
7.0,25,1,0,1,1,1,5833.333333333333,1263.3333333333333,453.33333333333326,-140.0,1.0590451384851514,384.0,12,8,-106.0,11.0,3.0,,,,55,76.66666666666667,450.0,107.0,153.33333333333334,83.33333333333333,5.0,1.3732549052741252,226.66666666666666,90.0,376.11333333333334,40.0,18.0,6.72607421875,2.7103687099300282e-05,2.909951792481634,716.6666666666666,1730.0,545.7364341085271
0.0,25,1,0,1,1,1,6956.666666666667,1123.3333333333333,-140.0,-153.33333333333326,0.718138958566291,377.0,11,7,-114.0,11.0,3.0,,,,54,73.33333333333333,438.0,141.0,156.66666666666666,76.66666666666667,4.0,1.4920691234518006,213.33333333333334,88.0,377.67333333333335,40.0,11.0,4.13818359375,0.00010802775402374812,2.908448079045582,550.0,2714.0,502.283105022831
0.0,25,1,1,1,1,1,7926.666666666667,970.0,-153.33333333333326,-110.0,0.8282466759615059,-49.0,7,6,368.0,10.0,6.0,-131.0,11.0,3.0,62,93.33333333333333,459.0,101.0,153.33333333333334,70.0,8.0,1.6025780393193134,173.33333333333334,81.0,417.9533333333333,-1.0,17.0,4.8583984375,8.508954352822827e-05,2.9389005835467863,396.6666666666667,3815.0,620.6404130279562
0.0,25,1,0,1,1,1,8786.666666666666,860.0,-110.0,-16.66666666666663,0.9225636937974199,383.0,11,6,-108.0,11.0,2.0,,,,53,73.33333333333333,461.0,124.0,183.33333333333334,63.333333333333336,6.0,0.559711663295154,193.33333333333334,82.0,394.8933333333333,30.0,19.0,5.62744140625,9.5038574387162e-05,2.851316463293994,283.3333333333333,3894.0,566.5433201480158
0.0,25,1,0,1,1,1,9630.0,843.3333333333334,-16.66666666666663,-46.66666666666674,1.0377776546834323,366.0,11,6,-111.0,11.0,3.0,,,,52,73.33333333333333,441.0,143.0,170.0,73.33333333333333,5.0,1.6017691749079805,173.33333333333334,79.0,400.7933333333334,36.0,16.0,5.615234375,8.258542427745996e-05,3.0178374182693117,296.6666666666667,3956.0,664.9850951616602
0.0,25,1,0,0,1,1,10426.666666666666,796.6666666666666,-46.66666666666674,40.0,1.0175010175010173,384.0,11,7,-105.0,11.0,2.0,,,,55,73.33333333333333,455.0,156.0,,,,,206.66666666666666,89.0,447.98,34.0,72.0,7.0556640625,0.00025815757698945677,2.7863210136921586,,3906.0,1079.4044665012407
0.0,25,1,0,1,1,1,11263.333333333334,836.6666666666666,40.0,36.66666666666674,1.0739365132443213,353.0,10,7,-160.0,12.0,3.0,,,,41,73.33333333333333,420.0,141.0,180.0,66.66666666666667,3.0,1.1557971978737935,203.33333333333334,87.0,415.15333333333336,33.0,10.0,6.689453125,6.780286237736395e-05,3.006076892195673,236.66666666666666,3874.0,674.0442655935614
0.0,25,1,0,1,1,1,12136.666666666666,873.3333333333334,36.66666666666674,-60.0,0.981780340509741,385.0,11,6,-102.0,11.0,3.0,,,,56,73.33333333333333,448.0,162.0,190.0,70.0,7.0,1.6003966397781397,206.66666666666666,81.0,409.50666666666666,39.0,15.0,5.7373046875,4.6897898256252e-05,2.958561484360716,293.3333333333333,3917.0,540.2800324675325
0.0,25,1,0,1,1,1,12950.0,813.3333333333334,-60.0,-16.666666666666742,0.9811736955904513,402.0,11,6,-108.0,11.0,3.0,,,,56,73.33333333333333,468.0,172.0,206.66666666666666,70.0,9.0,0.440425167733725,186.66666666666666,76.0,398.7466666666666,42.0,13.0,6.5673828125,3.173634660302005e-05,2.9382523978719144,213.33333333333334,4023.0,510.8173076923077
0.0,25,1,0,1,1,1,13746.666666666666,796.6666666666666,-16.666666666666742,50.0,0.9646810753821823,379.0,10,7,-166.0,12.0,3.0,,,,41,73.33333333333333,457.0,149.0,196.66666666666666,80.0,4.0,1.6158147156617844,213.33333333333334,87.0,447.98,24.0,10.0,6.73828125,8.282549937733589e-06,2.917229156725256,223.33333333333334,3999.0,656.4551422319474
0.0,25,1,0,1,1,1,14593.333333333334,846.6666666666666,50.0,80.0,0.8918870515193122,370.0,11,7,-106.0,10.0,2.0,,,,55,70.0,432.0,140.0,183.33333333333334,76.66666666666667,4.0,1.4983430781287623,226.66666666666666,84.0,416.94666666666666,44.0,12.0,5.712890625,1.6328413656907983e-05,3.1023366108803563,243.33333333333334,3885.0,456.62100456621005
0.0,25,1,0,1,1,1,15520.0,926.6666666666666,80.0,-103.33333333333326,0.6770108231912696,370.0,10,7,-159.0,12.0,3.0,,,,42,73.33333333333333,444.0,176.0,186.66666666666666,76.66666666666667,4.0,1.8714943313978711,170.0,75.0,384.6266666666666,32.0,13.0,5.712890625,4.414474336071736e-05,2.990749756074742,343.3333333333333,3924.0,551.0364733665705
