Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
2.0,19,1,0,0,1,0,1043.3333333333333,1043.3333333333333,0.0,-526.6666666666666,0.0,-109.0,17,5,20.0,7.0,4.0,,,,-62,80.0,128.0,795.0,,,,,100.0,-63.0,243.32666666666668,7.0,,,,,,5977.0,
2.0,25,1,1,0,1,1,1560.0,516.6666666666666,-526.6666666666666,-89.99999999999994,0.019364833462432226,-300.0,17,13,145.0,9.0,2.0,-22.0,4.0,2.0,30,100.0,359.0,634.0,,,,,213.33333333333334,-166.0,481.1,-46.0,83.0,6.45751953125,0.001313827646344928,2.9276463012411056,,7784.0,7328.047996571674
2.0,25,1,1,0,1,0,1986.6666666666667,426.6666666666667,-89.99999999999994,60.0,1.9422504208209248,-244.0,15,11,137.0,12.0,2.0,-120.0,17.0,8.0,4,146.66666666666666,351.0,747.0,,,,,150.0,-119.0,408.29333333333335,11.0,,,,,,8146.0,
2.0,27,1,1,0,0,0,2473.3333333333335,486.6666666666667,60.0,39.99999999999994,2.32938610158928,90.0,17,13,-203.0,22.0,19.0,76.0,4.0,2.0,-35,143.33333333333334,283.0,826.0,,,,,,,,9.0,,,,,,8263.0,
2.0,17,1,0,0,1,0,3000.0,526.6666666666666,39.99999999999994,-36.66666666666663,1.7081509846827132,-137.0,34,4,-236.0,15.0,8.0,,,,-50,250.0,245.0,1209.0,,,,,280.0,105.0,669.5600000000001,-9.0,,,,,,6542.0,
2.0,19,1,0,0,1,0,3490.0,490.0,-36.66666666666663,56.66666666666663,1.5185701609836486,-161.0,18,15,127.0,14.0,4.0,,,,-13,106.66666666666667,233.0,420.0,,,,,123.33333333333333,102.0,431.87333333333333,10.0,,,,,,5691.0,
2.0,5,1,0,0,1,1,4036.6666666666665,546.6666666666666,56.66666666666663,-133.33333333333331,1.494308596249685,-206.0,13,9,156.0,10.0,4.0,,,,-13,76.66666666666667,333.0,299.0,,,,,193.33333333333334,-92.0,466.48,10.0,43.0,6.689453125,0.0004297973975409128,2.938348785124239,,4088.0,1947.1083987213017
2.0,5,1,0,0,1,0,4450.0,413.3333333333333,-133.33333333333331,86.66666666666669,1.401435574229692,-205.0,11,7,154.0,10.0,3.0,,,,-12,70.0,359.0,182.0,,,,,133.33333333333334,-33.0,480.3466666666667,60.0,,,,,,3493.0,
2.0,19,1,0,1,1,0,4950.0,500.0,86.66666666666669,80.0,1.886099765958423,-186.0,14,9,68.0,7.0,2.0,,,,-43,70.0,242.0,100.0,220.0,116.66666666666667,48.0,1.9516755919604059,190.0,-75.0,470.3333333333333,-2.0,,,,,,3327.0,
2.0,19,1,0,0,1,1,5530.0,580.0,80.0,-26.66666666666663,1.2873091820460243,-170.0,12,9,113.0,8.0,3.0,,,,-21,66.66666666666667,242.0,123.0,,,,,250.0,-90.0,441.3466666666667,24.0,25.0,4.69970703125,1.401913645908072e-05,2.887364275376113,,2647.0,2099.8482037443077
2.0,5,1,0,0,1,1,6083.333333333333,553.3333333333334,-26.66666666666663,-6.6666666666667425,1.3534613108934326,-225.0,13,8,121.0,12.0,2.0,,,,-27,83.33333333333333,346.0,108.0,,,,,200.0,-79.0,465.4533333333333,27.0,21.0,8.67919921875,6.213346785965712e-06,3.0199541505970675,,2763.0,1278.534339178995
2.0,19,1,0,0,1,1,6630.0,546.6666666666666,-6.6666666666667425,-30.0,1.2898977378370005,-199.0,13,9,118.0,10.0,3.0,,,,-23,76.66666666666667,312.0,125.0,,,,,183.33333333333334,-63.0,476.48,25.0,31.0,5.21240234375,1.6767700880205565e-05,2.9112683851358847,,3323.0,1341.6815742397137
2.0,5,1,0,0,1,1,7146.666666666667,516.6666666666666,-30.0,-89.99999999999994,1.2452691979001345,-217.0,16,10,63.0,5.0,1.0,,,,-58,70.0,238.0,118.0,,,,,226.66666666666666,-74.0,474.4333333333334,7.0,13.0,11.99951171875,8.285123421583649e-07,3.0309025338339377,,3295.0,1585.795608566007
2.0,19,1,0,0,0,0,7573.333333333333,426.6666666666667,-89.99999999999994,139.99999999999994,1.4580751373448513,-195.0,14,9,62.0,7.0,3.0,,,,-48,70.0,245.0,201.0,,,,,,,,9.0,,,,,,3992.0,
2.0,5,1,0,0,0,0,8140.0,566.6666666666666,139.99999999999994,-153.33333333333331,1.827848494256442,-226.0,13,8,174.0,12.0,2.0,,,,-12,83.33333333333333,387.0,143.0,,,,,,,,34.0,,,,,,3817.0,
2.0,19,1,0,0,1,0,8553.333333333334,413.3333333333333,-153.33333333333331,106.66666666666669,1.3307310149041873,-164.0,12,8,194.0,13.0,4.0,,,,8,83.33333333333333,337.0,207.0,,,,,220.0,-81.0,487.0133333333334,40.0,,,,,,3354.0,
2.0,19,1,0,0,1,1,9073.333333333334,520.0,106.66666666666669,-3.3333333333333712,1.803479735925179,-180.0,13,9,57.0,11.0,2.0,,,,-46,80.0,237.0,118.0,,,,,190.0,-69.0,473.92,25.0,26.0,6.298828125,3.723580294014509e-06,3.0665455964022192,,3445.0,2119.5172210774213
2.0,19,1,0,0,1,1,9590.0,516.6666666666666,-3.3333333333333712,233.33333333333337,1.3738025021522906,-172.0,13,9,65.0,7.0,3.0,,,,-40,66.66666666666667,237.0,131.0,,,,,166.66666666666666,68.0,427.7666666666667,23.0,29.0,3.0029296875,3.837812885504998e-06,2.7356803006706123,,2711.0,2345.4951600893523
0.0,19,1,0,1,1,0,10340.0,750.0,233.33333333333337,-120.0,1.3728534892217759,-181.0,12,8,158.0,8.0,3.0,,,,-6,66.66666666666667,301.0,200.0,300.0,123.33333333333333,28.0,2.0498978418508074,280.0,-77.0,515.1666666666666,29.0,,,,,73.33333333333333,2776.0,
0.0,19,1,0,0,1,1,10970.0,630.0,-120.0,-103.33333333333337,1.052893067339295,-192.0,13,10,115.0,13.0,3.0,,,,-23,86.66666666666667,294.0,129.0,,,,,236.66666666666666,-50.0,506.97999999999996,21.0,23.0,5.9814453125,5.4609597501616345e-05,3.0486270539126776,,2926.0,2017.6252319109462
0.0,19,1,0,0,1,0,11496.666666666666,526.6666666666666,-103.33333333333337,-33.333333333333314,1.3650220678567635,-181.0,14,10,89.0,8.0,3.0,,,,-30,73.33333333333333,270.0,138.0,,,,,236.66666666666666,75.0,476.2266666666667,34.0,,,,,,3488.0,
2.0,5,1,0,0,1,0,11990.0,493.3333333333333,-33.333333333333314,-10.0,1.6281912004345467,-246.0,12,8,157.0,13.0,3.0,,,,-19,83.33333333333333,403.0,163.0,,,,,306.6666666666667,93.0,468.0266666666667,48.0,,,,,,3751.0,
2.0,5,1,0,0,1,0,12473.333333333334,483.3333333333333,-10.0,-40.0,1.6642847486432724,-260.0,13,8,107.0,9.0,2.0,,,,-38,73.33333333333333,356.0,166.0,,,,,180.0,-60.0,466.23333333333335,44.0,,,,,,4063.0,
