Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,20,0,0,0,1,0,763.3333333333334,763.3333333333334,0.0,-103.33333333333337,0.0,135.0,35,12,,,,,,,90,116.66666666666667,135.0,19.0,,,,,200.0,32.0,353.1133333333334,-25.0,,,,,,920.0,
0.0,20,0,0,0,1,1,1423.3333333333333,660.0,-103.33333333333337,0.0,0.026272002802346962,135.0,34,13,,,,,,,90,113.33333333333333,135.0,13.0,,,,,333.3333333333333,30.0,499.02666666666676,-23.0,5.0,5.16357421875,3.960511370628048e-06,2.796315463130699,,922.0,330.03300330033005
0.0,20,0,0,0,1,1,2083.3333333333335,660.0,0.0,-3.3333333333333712,1.505050505050505,131.0,35,14,,,,,,,90,116.66666666666667,131.0,13.0,,,,,333.3333333333333,31.0,502.36,-21.0,4.0,10.0830078125,6.857086074127134e-07,2.9926497102826044,,914.0,369.36715094804237
0.0,20,0,0,0,1,1,2740.0,656.6666666666666,-3.3333333333333712,10.0,1.0051520355591472,133.0,35,13,,,,,,,90,116.66666666666667,133.0,14.0,,,,,330.0,31.0,499.54,-22.0,5.0,9.46044921875,6.582112480345445e-07,3.0624550278662253,,918.0,472.95658501091447
0.0,20,0,0,0,1,1,3406.6666666666665,666.6666666666666,10.0,-6.666666666666629,0.7581447274941643,134.0,35,14,,,,,,,90,116.66666666666667,134.0,13.0,,,,,336.6666666666667,31.0,504.6666666666666,-22.0,5.0,3.96728515625,2.452572569338071e-07,3.033528085832926,,936.0,419.7761194029851
0.0,20,0,0,0,1,1,4066.6666666666665,660.0,-6.666666666666629,-6.666666666666629,0.598119623924785,136.0,34,13,,,,,,,90,113.33333333333333,136.0,18.0,,,,,333.3333333333333,31.0,499.02666666666676,-23.0,6.0,9.50927734375,1.0385878392909615e-06,2.668129174889305,,940.0,533.6812144212524
0.0,20,0,0,0,1,1,4720.0,653.3333333333334,-6.666666666666629,0.0,0.5037092630545853,133.0,35,14,,,,,,,90,116.66666666666667,133.0,11.0,,,,,333.3333333333333,32.0,503.38666666666666,-19.0,3.0,8.43505859375,9.941342471101644e-07,3.057198925425597,,942.0,375.9398496240602
0.0,20,0,0,0,1,1,5373.333333333333,653.3333333333334,0.0,0.0,0.4362244897959183,135.0,35,14,,,,,,,90,116.66666666666667,135.0,17.0,,,,,333.3333333333333,31.0,503.38666666666666,-22.0,5.0,9.14306640625,1.2552688593251798e-06,2.9949049560339747,,927.0,555.5555555555555
0.0,20,0,0,0,1,1,6026.666666666667,653.3333333333334,0.0,6.666666666666629,0.375,133.0,35,13,,,,,,,90,116.66666666666667,133.0,10.0,,,,,330.0,30.0,500.05333333333334,-21.0,4.0,11.99951171875,9.42485592124773e-07,2.7047070152861057,,921.0,332.7992111426106
0.0,20,0,0,0,1,1,6686.666666666667,660.0,6.666666666666629,-6.666666666666629,0.0,134.0,35,14,,,,,,,90,116.66666666666667,134.0,8.0,,,,,333.3333333333333,30.0,502.36,-21.0,3.0,9.85107421875,8.048018344433095e-07,2.9895235501526374,,919.0,252.76841598459316
0.0,20,0,0,0,1,1,7340.0,653.3333333333334,-6.666666666666629,0.0,0.0,136.0,35,14,,,,,,,90,116.66666666666667,136.0,16.0,,,,,333.3333333333333,30.0,503.38666666666666,-21.0,6.0,7.99560546875,2.611553136840888e-07,3.080494604234608,,927.0,551.4705882352941
0.0,20,0,0,0,0,1,7993.333333333333,653.3333333333334,0.0,3.3333333333332575,0.0,134.0,34,13,,,,,,,90,113.33333333333333,134.0,17.0,,,,,,,,-21.0,5.0,10.63232421875,1.6896452153896247e-06,2.706721026131385,,936.0,513.8243210178615
0.0,20,0,0,0,1,0,8650.0,656.6666666666666,3.3333333333332575,6.6666666666667425,0.0,132.0,35,13,,,,,,,90,116.66666666666667,132.0,16.0,,,,,330.0,30.0,499.54,-21.0,,,,,,931.0,
0.0,20,0,0,0,1,1,9313.333333333334,663.3333333333334,6.6666666666667425,0.0,0.0,135.0,35,13,,,,,,,90,116.66666666666667,135.0,15.0,,,,,330.0,30.0,498.5133333333334,-22.0,4.0,7.67822265625,6.914188172485282e-07,3.089255598515256,,938.0,451.3888888888889
0.0,20,0,0,0,1,1,9976.666666666666,663.3333333333334,0.0,-10.0,0.0,135.0,34,14,,,,,,,90,113.33333333333333,135.0,19.0,,,,,336.6666666666667,29.0,501.84666666666664,-21.0,6.0,9.130859375,9.937453621744436e-07,2.842757528630851,,932.0,599.647266313933
0.0,20,0,0,0,1,1,10630.0,653.3333333333334,-10.0,-3.3333333333333712,0.0,135.0,35,14,,,,,,,90,116.66666666666667,135.0,13.0,,,,,333.3333333333333,29.0,503.38666666666666,-22.0,4.0,8.14208984375,1.3771860872159148e-06,3.0288881429107564,,935.0,370.3703703703704
0.0,20,0,0,0,1,1,11280.0,650.0,-3.3333333333333712,3.3333333333333712,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,15.0,,,,,330.0,32.0,500.5666666666667,-21.0,4.0,6.4453125,2.348127715882533e-07,3.118599063342645,,926.0,458.7740537785141
0.0,20,0,0,0,1,1,11933.333333333334,653.3333333333334,3.3333333333333712,0.0,0.0,134.0,34,13,,,,,,,90,113.33333333333333,134.0,17.0,,,,,333.3333333333333,31.0,500.05333333333334,-24.0,6.0,10.02197265625,1.013753886546722e-06,2.908671174963384,,937.0,577.7563793933558
0.0,20,0,0,0,1,1,12586.666666666666,653.3333333333334,0.0,-6.6666666666667425,0.0,134.0,35,14,,,,,,,90,116.66666666666667,134.0,16.0,,,,,333.3333333333333,30.0,503.38666666666666,-20.0,5.0,8.63037109375,1.1255439138502392e-06,3.0353010198541828,,938.0,522.3880597014925
0.0,20,0,0,0,1,1,13233.333333333334,646.6666666666666,-6.6666666666667425,-3.3333333333332575,0.0,137.0,35,14,,,,,,,90,116.66666666666667,137.0,18.0,,,,,200.0,29.0,501.0800000000001,-24.0,5.0,8.26416015625,7.077388167338894e-07,3.076813808225853,,934.0,528.5678328718852
0.0,20,0,0,0,1,1,13876.666666666666,643.3333333333334,-3.3333333333332575,-6.6666666666667425,0.0,133.0,34,14,,,,,,,90,113.33333333333333,133.0,13.0,,,,,333.3333333333333,30.0,501.59333333333336,-22.0,5.0,8.43505859375,8.739447164451552e-07,3.057543130592775,,928.0,427.79362198599944
0.0,20,0,0,0,1,1,14513.333333333334,636.6666666666666,-6.6666666666667425,13.333333333333371,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,15.0,,,,,326.6666666666667,30.0,499.28666666666663,-20.0,6.0,7.43408203125,3.8212982555137075e-07,3.1038497747052007,,924.0,523.6305048335124
0.0,20,0,0,0,1,1,15163.333333333334,650.0,13.333333333333371,-3.3333333333333712,0.0,132.0,34,13,,,,,,,90,113.33333333333333,132.0,16.0,,,,,330.0,30.0,497.2333333333333,-21.0,5.0,9.912109375,1.54745965409077e-06,2.7879137111374535,,933.0,549.8533724340176
0.0,20,0,0,0,1,1,15810.0,646.6666666666666,-3.3333333333333712,-6.666666666666629,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,15.0,,,,,330.0,30.0,501.0800000000001,-19.0,5.0,6.09130859375,2.977289997329532e-07,3.081180783650251,,929.0,458.7740537785141
0.0,20,0,0,0,1,1,16450.0,640.0,-6.666666666666629,6.666666666666629,0.0,134.0,34,13,,,,,,,90,113.33333333333333,134.0,11.0,,,,,330.0,29.0,498.7733333333333,-22.0,4.0,7.8125,9.938391527369429e-07,3.1018769766297476,,925.0,308.8008234688626
0.0,20,0,0,0,1,1,17096.666666666668,646.6666666666666,6.666666666666629,3.3333333333333712,0.0,131.0,35,14,,,,,,,90,116.66666666666667,131.0,15.0,,,,,330.0,30.0,501.0800000000001,-20.0,4.0,6.1767578125,2.9270126596982906e-07,3.0170070333291292,,917.0,504.59309095613924
0.0,20,0,0,0,1,1,17746.666666666668,650.0,3.3333333333333712,0.0,0.0,134.0,35,14,,,,,,,90,116.66666666666667,134.0,10.0,,,,,330.0,30.0,500.5666666666667,-18.0,5.0,8.53271484375,1.3018370491089225e-06,3.0699183404711525,,920.0,373.13432835820896
0.0,20,0,0,0,1,1,18396.666666666668,650.0,0.0,-3.3333333333333712,0.0,135.0,35,14,,,,,,,90,116.66666666666667,135.0,13.0,,,,,196.66666666666666,29.0,500.5666666666667,-21.0,6.0,8.72802734375,1.4164608368735622e-06,3.036258858867888,,918.0,481.48148148148147
0.0,20,0,0,0,1,1,19043.333333333332,646.6666666666666,-3.3333333333333712,-3.3333333333332575,0.0,134.0,35,14,,,,,,,90,116.66666666666667,134.0,11.0,,,,,330.0,30.0,501.0800000000001,-19.0,5.0,7.6416015625,5.081627701686189e-07,3.1168462159300243,,921.0,417.4045029091829
0.0,20,0,0,0,1,1,19686.666666666668,643.3333333333334,-3.3333333333332575,3.3333333333332575,0.0,134.0,35,14,,,,,,,90,116.66666666666667,134.0,13.0,,,,,330.0,30.0,501.59333333333336,-20.0,5.0,8.6181640625,1.0117244211713092e-06,3.052599816610794,,917.0,463.20123520329383
0.0,20,0,0,0,1,1,20333.333333333332,646.6666666666666,3.3333333333332575,13.333333333333371,0.0,130.0,35,14,,,,,,,90,116.66666666666667,130.0,14.0,,,,,330.0,30.0,501.0800000000001,-17.0,5.0,7.9833984375,5.380203328452905e-07,3.045019717191695,,926.0,469.36114732724906
0.0,20,0,0,0,1,1,20993.333333333332,660.0,13.333333333333371,-10.0,0.0,137.0,35,14,,,,,,,90,116.66666666666667,137.0,15.0,,,,,333.3333333333333,30.0,502.36,-22.0,5.0,11.99951171875,1.5899880090639858e-06,2.5369984041831337,,932.0,486.61800486618006
0.0,20,0,0,0,1,1,21643.333333333332,650.0,-10.0,10.0,0.0,135.0,34,13,,,,,,,90,113.33333333333333,135.0,20.0,,,,,193.33333333333334,29.0,497.2333333333333,-22.0,6.0,8.10546875,7.452915010821153e-07,3.0845675377658797,,934.0,666.6666666666666
0.0,20,0,0,0,1,1,22303.333333333332,660.0,10.0,-10.0,0.0,135.0,35,14,,,,,,,90,116.66666666666667,135.0,12.0,,,,,333.3333333333333,30.0,502.36,-21.0,5.0,8.0322265625,4.824001818980099e-07,3.128782774875754,,935.0,352.7336860670194
0.0,20,0,0,0,1,1,22953.333333333332,650.0,-10.0,6.666666666666629,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,16.0,,,,,330.0,30.0,500.5666666666667,-19.0,5.0,8.349609375,3.7232918907718076e-07,2.9981683075637227,,924.0,497.0052249267236
0.0,20,0,0,0,1,1,23610.0,656.6666666666666,6.666666666666629,6.6666666666667425,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,14.0,,,,,333.3333333333333,29.0,502.8733333333334,-21.0,5.0,9.97314453125,1.103060704363607e-06,2.8884496838324676,,924.0,436.5753092408441
0.0,20,0,0,0,1,1,24273.333333333332,663.3333333333334,6.6666666666667425,-10.0,0.0,133.0,34,14,,,,,,,90,113.33333333333333,133.0,13.0,,,,,336.6666666666667,31.0,501.84666666666664,-22.0,5.0,9.50927734375,3.9467503660556633e-07,2.8884468105748464,,924.0,429.64554242749733
0.0,20,0,0,0,1,1,24926.666666666668,653.3333333333334,-10.0,3.3333333333332575,0.0,133.0,34,14,,,,,,,90,113.33333333333333,133.0,15.0,,,,,336.6666666666667,30.0,503.38666666666666,-21.0,4.0,9.41162109375,1.1723079559576319e-06,2.9879569320676582,,932.0,526.3157894736843
0.0,20,0,0,0,1,1,25583.333333333332,656.6666666666666,3.3333333333332575,0.0,0.0,135.0,35,14,,,,,,,90,116.66666666666667,135.0,15.0,,,,,333.3333333333333,31.0,502.8733333333334,-22.0,6.0,9.85107421875,4.595389544321598e-07,2.8344744646398463,,937.0,510.0182149362478
0.0,20,0,0,0,1,1,26240.0,656.6666666666666,0.0,0.0,0.0,131.0,34,14,,,,,,,90,113.33333333333333,131.0,22.0,,,,,336.6666666666667,30.0,502.8733333333334,-21.0,7.0,10.3271484375,1.8149519234958249e-06,2.6834851567492923,,935.0,750.8447002878237
0.0,20,0,0,0,1,1,26896.666666666668,656.6666666666666,0.0,3.3333333333333712,0.0,132.0,34,13,,,,,,,90,113.33333333333333,132.0,17.0,,,,,333.3333333333333,31.0,499.54,-21.0,6.0,11.73095703125,3.253072947839897e-07,3.0158372075612214,,917.0,586.5102639296188
0.0,20,0,0,0,1,1,27556.666666666668,660.0,3.3333333333333712,0.0,0.0,132.0,35,13,,,,,,,90,116.66666666666667,132.0,10.0,,,,,196.66666666666666,29.0,499.02666666666676,-22.0,3.0,9.8388671875,1.3052129290956904e-06,2.955218575902935,,905.0,324.67532467532465
0.0,20,0,0,0,1,1,28216.666666666668,660.0,0.0,0.0,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,12.0,,,,,193.33333333333334,29.0,502.36,-21.0,5.0,10.0830078125,1.051253249418365e-06,2.7725279356794563,,904.0,400.1940334707738
0.0,20,0,0,0,1,1,28876.666666666668,660.0,0.0,10.0,0.0,131.0,35,14,,,,,,,90,116.66666666666667,131.0,16.0,,,,,333.3333333333333,30.0,502.36,-20.0,5.0,10.302734375,1.5711747195891016e-06,2.6129884888227073,,908.0,554.0507264220636
0.0,20,0,0,0,1,1,29546.666666666668,670.0,10.0,3.3333333333333712,0.0,130.0,35,14,,,,,,,90,116.66666666666667,130.0,13.0,,,,,336.6666666666667,30.0,504.15333333333336,-20.0,5.0,6.72607421875,1.098381374645615e-06,3.008613900700822,,916.0,390.5325443786983
0.0,20,0,0,0,1,1,30220.0,673.3333333333334,3.3333333333333712,-3.3333333333333712,0.0,131.0,34,14,,,,,,,90,113.33333333333333,131.0,16.0,,,,,200.0,29.0,503.64,-22.0,5.0,7.275390625,7.704378029182772e-07,3.09635256371907,,911.0,493.2472108044627
0.0,20,0,0,0,1,1,30890.0,670.0,-3.3333333333333712,0.0,0.0,131.0,35,14,,,,,,,90,116.66666666666667,131.0,15.0,,,,,196.66666666666666,28.0,504.15333333333336,-21.0,5.0,9.19189453125,9.698588519080908e-07,2.97326524308553,,910.0,500.9541984732824
0.0,20,0,0,0,1,1,31560.0,670.0,0.0,3.3333333333333712,0.0,132.0,35,14,,,,,,,90,116.66666666666667,132.0,12.0,,,,,336.6666666666667,30.0,504.15333333333336,-22.0,3.0,11.99951171875,1.2135833635164983e-06,2.783423723133358,,906.0,390.625
0.0,20,0,0,0,1,1,32233.333333333332,673.3333333333334,3.3333333333333712,3.3333333333332575,0.0,129.0,34,13,,,,,,,90,113.33333333333333,129.0,17.0,,,,,336.6666666666667,31.0,500.3066666666667,-21.0,5.0,7.53173828125,6.70710739894122e-07,3.099691583490823,,906.0,493.3051444679352
0.0,20,0,0,0,1,1,32910.0,676.6666666666666,3.3333333333332575,-6.666666666666629,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,15.0,,,,,336.6666666666667,30.0,503.1266666666666,-20.0,4.0,7.421875,1.2514849293006563e-06,3.079892693796239,,909.0,444.2925495557074
0.0,20,0,0,0,1,1,33580.0,670.0,-6.666666666666629,-6.666666666666629,0.0,133.0,35,14,,,,,,,90,116.66666666666667,133.0,12.0,,,,,200.0,29.0,504.15333333333336,-21.0,5.0,9.27734375,3.2632628406659246e-07,3.013538066756629,,915.0,422.93233082706763
0.0,20,0,0,0,1,1,34243.333333333336,663.3333333333334,-6.666666666666629,-3.3333333333333712,0.0,131.0,34,14,,,,,,,90,113.33333333333333,131.0,14.0,,,,,203.33333333333334,32.0,501.84666666666664,-21.0,5.0,9.423828125,7.438884868883402e-07,2.9898321805901134,,915.0,480.1772962324551
