Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
1.0,25,1,0,0,0,0,206.66666666666666,206.66666666666666,0.0,1123.3333333333333,0.0,64.0,12,7,-59.0,24,14,,,,3,120.0,118.0,6.0,,,,,,,,0.0,,,,,,282.0,
1.0,25,1,0,0,1,0,1536.6666666666667,1330.0,1123.3333333333333,13.333333333333258,0.08728542333430317,61.0,12,7,-59.0,23,14,,,,1,116.66666666666667,117.0,4.0,,,,,336.6666666666667,-14.0,512.5133333333333,-1.0,,,,,,316.0,
1.0,25,1,0,0,1,1,2880.0,1343.3333333333333,13.333333333333258,-23.333333333333258,0.7467174501353112,61.0,12,8,-59.0,24,14,,,,1,120.0,116.0,7.0,,,,,360.0,-11.0,513.7933333333333,-2.0,6.0,3.61328125,1.583590535055444e-05,2.575741871690888,,310.0,278.6860879904875
1.0,25,1,0,0,0,1,4200.0,1320.0,-23.333333333333258,0.0,0.49396812788561784,64.0,12,7,-57.0,23,14,,,,5,116.66666666666667,118.0,4.0,,,,,,,,0.0,4.0,3.515625,6.148313575331246e-06,2.5386640696550673,,306.0,157.4921253937303
1.0,25,1,0,0,1,0,5520.0,1320.0,0.0,-13.333333333333258,0.37727272727272726,63.0,12,8,-57.0,24,14,,,,4,120.0,113.0,7.0,,,,,216.66666666666666,-12.0,517.3866666666667,-4.0,,,,,,309.0,
1.0,25,1,0,0,1,1,6826.666666666667,1306.6666666666667,-13.333333333333258,26.666666666666515,0.3030915336431602,61.0,12,7,-59.0,24,14,,,,1,120.0,116.0,4.0,,,,,220.0,-14.0,516.1066666666667,-2.0,6.0,5.11474609375,1.1515637596917254e-05,2.679020773559997,,322.0,279.58993476234855
1.0,25,1,0,0,1,1,8160.0,1333.3333333333333,26.666666666666515,-10.0,0.3049775601795186,61.0,12,8,-58.0,24,15,,,,2,120.0,113.0,6.0,,,,,200.0,-11.0,515.3333333333333,-3.0,4.0,3.7109375,8.11452318256005e-06,2.338598645825302,,292.0,162.30629516559105
1.0,25,1,0,0,0,1,9483.333333333334,1323.3333333333333,-10.0,-6.666666666666515,0.2493231127526272,65.0,13,8,-57.0,23,13,,,,6,120.0,116.0,4.0,,,,,,,,-1.0,3.0,3.45458984375,4.456077856392812e-06,2.476982963868865,,292.0,114.43393347574
1.0,25,1,0,0,1,0,10800.0,1316.6666666666667,-6.666666666666515,10.0,0.2121480393850406,57.0,12,8,-55.0,24,14,,,,1,120.0,112.0,6.0,,,,,223.33333333333334,-12.0,517.9,-3.0,,,,,,304.0,
1.0,25,1,0,0,1,1,12126.666666666666,1326.6666666666667,10.0,0.0,0.02712065436714857,55.0,12,8,-60.0,24,14,,,,-3,120.0,115.0,4.0,,,,,200.0,-11.0,516.3599999999999,-2.0,6.0,3.6376953125,9.601403725532214e-06,2.7461324563480596,,300.0,252.8251292855775
1.0,25,1,0,0,0,1,13453.333333333334,1326.6666666666667,0.0,-3.333333333333485,0.02638190954773869,55.0,11,7,-63.0,25,15,,,,-6,120.0,116.0,6.0,,,,,,,,-4.0,4.0,4.99267578125,4.15047577206984e-06,2.501993298184302,,300.0,158.8021778584392
1.0,25,1,0,0,0,0,14776.666666666666,1323.3333333333333,-3.333333333333485,3.333333333333485,0.0,65.0,12,8,-57.0,24,13,,,,6,120.0,118.0,4.0,,,,,,,,-4.0,,,,,,304.0,
1.0,25,1,0,0,1,0,16103.333333333334,1326.6666666666667,3.333333333333485,6.666666666666515,0.0,55.0,12,8,-59.0,24,14,,,,-3,120.0,112.0,6.0,,,,,223.33333333333334,-14.0,516.3599999999999,-3.0,,,,,,306.0,
1.0,25,1,0,0,1,1,17436.666666666668,1333.3333333333333,6.666666666666515,-16.666666666666515,0.0,63.0,12,8,-60.0,24,14,,,,2,120.0,120.0,4.0,,,,,196.66666666666666,-11.0,515.3333333333333,-1.0,6.0,3.45458984375,9.684190886960267e-06,2.656658201281892,,309.0,174.67248908296943
1.0,25,1,0,0,1,1,18753.333333333332,1316.6666666666667,-16.666666666666515,0.0,0.0,67.0,12,7,-58.0,24,14,,,,6,120.0,121.0,4.0,,,,,233.33333333333334,-11.0,514.5666666666667,-2.0,3.0,3.4423828125,4.908919062129597e-06,2.4769646097582836,,306.0,110.19283746556474
