Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,25,1,0,1,1,0,676.6666666666666,676.6666666666666,0.0,190.0,0.0,207.0,14,8,-44.0,10.0,3.0,,,,62,80.0,236.0,42.0,193.33333333333334,103.33333333333333,5.0,1.6500502537988595,320.0,40.0,449.79333333333335,15.0,,,,,,1270.0,
0.0,25,1,0,0,1,1,1543.3333333333333,866.6666666666666,190.0,-10.0,0.029391594004114823,200.0,14,9,-44.0,11.0,2.0,,,,58,83.33333333333333,239.0,41.0,,,,,320.0,44.0,423.8666666666667,5.0,8.0,5.859375,2.532831806778388e-05,2.824969937878728,,1781.0,663.9985446607241
0.0,25,1,0,0,1,1,2400.0,856.6666666666666,-10.0,3.3333333333333712,1.146418404247134,201.0,15,9,-37.0,9.0,2.0,,,,65,80.0,225.0,39.0,,,,,303.3333333333333,40.0,405.40666666666664,13.0,8.0,5.9814453125,6.322700248267575e-05,2.8615695818144227,,1731.0,543.2098765432098
0.0,25,1,0,1,1,1,3260.0,860.0,3.3333333333333712,0.0,0.774258812543771,194.0,15,9,-45.0,9.0,2.0,,,,59,80.0,224.0,30.0,203.33333333333334,86.66666666666667,3.0,1.3060044106784137,303.3333333333333,39.0,404.8933333333333,15.0,5.0,5.84716796875,3.886258581071454e-05,3.039504727670919,270.0,1701.0,297.61904761904765
0.0,25,1,0,0,1,1,4120.0,860.0,0.0,3.3333333333333712,0.5790697674418605,198.0,16,9,-34.0,8.0,2.0,,,,66,80.0,221.0,46.0,,,,,350.0,39.0,451.56,11.0,12.0,5.62744140625,4.33880979778011e-05,2.7696432518197396,,1703.0,516.2194888789753
0.0,25,1,0,0,1,1,4983.333333333333,863.3333333333334,3.3333333333333712,16.66666666666663,0.4635299589179134,209.0,15,9,-40.0,9.0,2.0,,,,63,80.0,239.0,23.0,,,,,316.6666666666667,42.0,417.7133333333333,10.0,15.0,10.25390625,1.5835002752662048e-05,2.9077466200954776,,1694.0,311.37491485842173
0.0,25,1,0,0,1,1,5863.333333333333,880.0,16.66666666666663,10.0,0.3848486519270001,194.0,15,10,-44.0,9.0,3.0,,,,61,80.0,220.0,25.0,,,,,313.3333333333333,42.0,411.81333333333333,11.0,10.0,5.84716796875,6.709249436756604e-05,2.727885305105845,,1706.0,438.652256834075
0.0,25,1,0,0,1,1,6753.333333333333,890.0,10.0,0.0,0.32622455935339373,190.0,15,8,-39.0,9.0,2.0,,,,62,80.0,218.0,36.0,,,,,280.0,38.0,376.94,11.0,16.0,5.18798828125,5.523468496253433e-05,2.6978564312590745,,1741.0,532.1100917431193
0.0,25,1,0,0,1,1,7643.333333333333,890.0,0.0,20.0,0.3980738362760835,211.0,15,9,-45.0,9.0,2.0,,,,60,80.0,245.0,40.0,,,,,333.3333333333333,44.0,430.27333333333337,11.0,11.0,5.029296875,3.678208529327313e-05,2.811262150758315,,1737.0,584.9473547380735
0.0,25,1,0,0,1,1,8553.333333333334,910.0,20.0,6.666666666666629,0.244673341034527,187.0,15,9,-52.0,9.0,3.0,,,,55,80.0,220.0,34.0,,,,,320.0,43.0,413.86,7.0,10.0,7.94677734375,4.149816144596242e-05,2.657055703045075,,1776.0,423.8329238329238
0.0,25,1,0,0,1,1,9470.0,916.6666666666666,6.666666666666629,-30.0,0.4324327152484199,197.0,15,9,-37.0,9.0,3.0,,,,63,80.0,227.0,64.0,,,,,283.3333333333333,42.0,376.1666666666667,7.0,13.0,5.0537109375,2.4483292427435524e-05,2.787530131462151,,1827.0,952.5716574174724
0.0,25,1,0,0,1,1,10356.666666666666,886.6666666666666,-30.0,20.0,0.4654994957738572,229.0,15,8,-40.0,9.0,2.0,,,,66,80.0,254.0,49.0,,,,,326.6666666666667,49.0,424.12,11.0,21.0,7.92236328125,3.160151308568148e-05,2.620298050584192,,1822.0,579.2667636290686
0.0,25,1,0,0,1,1,11263.333333333334,906.6666666666666,20.0,13.333333333333371,0.35993429387387005,203.0,15,9,-44.0,9.0,2.0,,,,60,80.0,235.0,37.0,,,,,300.0,38.0,394.37333333333333,8.0,10.0,5.23681640625,7.198503359369262e-05,2.9806168615168303,,1762.0,491.66187464059806
0.0,25,1,0,0,1,1,12183.333333333334,920.0,13.333333333333371,-10.0,0.23706262863863573,188.0,15,10,-40.0,9.0,3.0,,,,61,80.0,218.0,33.0,,,,,350.0,43.0,442.32,8.0,12.0,4.58984375,6.699765647875284e-05,2.739415133667378,,1743.0,395.64220183486236
0.0,25,1,0,0,1,1,13093.333333333334,910.0,-10.0,-16.66666666666663,0.2694685180008076,210.0,15,9,-42.0,9.0,2.0,,,,62,80.0,241.0,52.0,,,,,313.3333333333333,47.0,407.19333333333327,6.0,13.0,11.99951171875,1.603544495109514e-05,2.8866560689518064,,1780.0,717.4965421853389
0.0,25,1,0,0,1,1,13986.666666666666,893.3333333333334,-16.66666666666663,-6.6666666666667425,0.15625817934355857,212.0,14,9,-57.0,10.0,3.0,,,,57,80.0,244.0,37.0,,,,,316.6666666666667,45.0,413.0933333333333,14.0,9.0,8.1787109375,3.993636963106803e-05,2.66876601435425,,1778.0,387.8314446033667
0.0,25,1,0,0,1,1,14873.333333333334,886.6666666666666,-6.6666666666667425,-23.333333333333258,0.12075363060584733,186.0,15,9,-48.0,9.0,3.0,,,,56,80.0,220.0,37.0,,,,,310.0,38.0,407.4533333333333,9.0,12.0,5.45654296875,6.109965686170895e-05,2.9041848373797405,,1812.0,569.7384806973848
0.0,25,1,0,0,1,1,15736.666666666666,863.3333333333334,-23.333333333333258,-13.333333333333371,0.16523196956507719,205.0,15,9,-41.0,9.0,2.0,,,,64,80.0,230.0,63.0,,,,,280.0,38.0,381.0466666666666,13.0,14.0,5.7373046875,3.813379772887251e-05,2.7255780581556093,,1850.0,934.3200740055504
0.0,25,1,0,0,1,1,16586.666666666668,850.0,-13.333333333333371,6.666666666666629,0.37490896250358635,222.0,15,9,-55.0,9.0,3.0,,,,58,80.0,256.0,50.0,,,,,326.6666666666667,49.0,429.7666666666667,7.0,17.0,5.89599609375,4.594999366806982e-05,2.6136830105467377,,1853.0,770.5479452054794
0.0,25,1,0,0,1,1,17443.333333333332,856.6666666666666,6.666666666666629,-10.0,0.5066432156300412,196.0,15,9,-49.0,9.0,3.0,,,,58,80.0,227.0,34.0,,,,,300.0,39.0,402.0733333333333,5.0,8.0,6.0546875,2.9968968191908565e-05,2.967570439991316,,1824.0,512.8542310474061
0.0,25,1,0,0,1,1,18290.0,846.6666666666666,-10.0,-6.666666666666629,0.6263274360884697,208.0,15,9,-45.0,9.0,3.0,,,,60,80.0,243.0,45.0,,,,,303.3333333333333,45.0,406.9466666666666,10.0,10.0,5.16357421875,4.58814781122721e-05,2.8210868349046905,,1823.0,532.9070077271516
0.0,25,1,0,1,1,1,19130.0,840.0,-6.666666666666629,16.66666666666663,0.6733343833674593,205.0,15,9,-40.0,9.0,3.0,,,,62,80.0,238.0,62.0,233.33333333333334,110.0,6.0,2.531895803150361,283.3333333333333,46.0,387.97333333333336,7.0,6.0,6.35986328125,2.239406419640552e-05,2.864493852820091,220.0,1905.0,477.4637127578304
0.0,25,1,0,1,1,1,19986.666666666668,856.6666666666666,16.66666666666663,3.3333333333333712,0.5924519748399162,213.0,15,9,-39.0,9.0,2.0,,,,66,80.0,236.0,51.0,193.33333333333334,76.66666666666667,2.0,0.0,333.3333333333333,44.0,435.40666666666664,16.0,12.0,8.0810546875,1.0160210211739167e-05,2.838127043431316,296.6666666666667,1854.0,742.7156732051037
0.0,25,1,0,1,1,1,20846.666666666668,860.0,3.3333333333333712,10.0,0.45355002945851913,196.0,15,9,-46.0,9.0,2.0,,,,61,80.0,220.0,54.0,163.33333333333334,110.0,9.0,1.5170828585715697,303.3333333333333,41.0,404.8933333333333,13.0,8.0,5.84716796875,3.743062223738429e-05,2.9818268151198524,280.0,1845.0,584.4155844155844
0.0,25,1,0,0,1,1,21716.666666666668,870.0,10.0,10.0,0.20427143189291527,213.0,15,9,-48.0,9.0,3.0,,,,59,80.0,251.0,53.0,,,,,350.0,48.0,450.02,1.0,14.0,4.91943359375,4.6073183181514896e-05,2.986153326743949,,1814.0,766.5888171452124
0.0,25,1,0,0,1,1,22596.666666666668,880.0,10.0,10.0,0.04350395639754408,197.0,14,8,-55.0,10.0,3.0,,,,55,80.0,232.0,41.0,,,,,300.0,40.0,398.48,10.0,12.0,6.16455078125,6.424737753490264e-05,2.742420741501821,,1756.0,545.9770114942528
0.0,25,1,0,0,1,1,23486.666666666668,890.0,10.0,-3.3333333333333712,0.16554679131366248,189.0,15,9,-48.0,9.0,3.0,,,,58,80.0,216.0,30.0,,,,,310.0,42.0,406.94,13.0,12.0,7.89794921875,5.3181202721610153e-05,2.8365035787942925,,1782.0,478.29286239882265
0.0,25,1,0,0,1,1,24373.333333333332,886.6666666666666,-3.3333333333333712,16.666666666666742,0.32265659278918696,211.0,15,9,-53.0,9.0,3.0,,,,57,80.0,246.0,56.0,,,,,353.3333333333333,49.0,450.78666666666663,3.0,12.0,8.1298828125,4.1050768262920175e-05,2.7488125088509308,,1799.0,807.5148319050759
0.0,25,1,0,1,1,1,25276.666666666668,903.3333333333334,16.666666666666742,10.0,0.40344660976002583,213.0,15,9,-41.0,9.0,2.0,,,,65,80.0,237.0,48.0,216.66666666666666,96.66666666666667,5.0,1.955936506646795,303.3333333333333,40.0,398.21999999999997,17.0,8.0,6.04248046875,2.610488180938246e-05,3.0708155034484905,250.0,1750.0,320.6751054852321
0.0,25,1,0,1,1,1,26190.0,913.3333333333334,10.0,-23.33333333333337,0.43401039306004996,186.0,14,9,-51.0,10.0,3.0,,,,56,80.0,214.0,33.0,156.66666666666666,136.66666666666666,7.0,2.307437753113458,210.0,46.0,403.3466666666667,16.0,11.0,4.91943359375,4.6212188683762764e-05,2.9545010762541666,370.0,1756.0,277.84794139934326
0.0,25,1,0,0,1,1,27080.0,890.0,-23.33333333333337,0.0,0.3888848316658146,201.0,15,9,-38.0,9.0,3.0,,,,62,80.0,234.0,41.0,,,,,286.6666666666667,44.0,383.6066666666667,5.0,11.0,5.078125,2.7095329297742968e-05,2.7967819226704194,,1811.0,808.8108759249699
0.0,25,1,0,0,1,1,27970.0,890.0,0.0,3.3333333333333712,0.27768860353130015,216.0,15,9,-48.0,9.0,3.0,,,,60,80.0,251.0,35.0,,,,,333.3333333333333,40.0,430.27333333333337,11.0,17.0,8.4716796875,3.126488103788388e-05,2.7053258584039983,,1750.0,559.3012565124119
0.0,25,1,0,0,1,1,28863.333333333332,893.3333333333334,3.3333333333333712,-23.33333333333337,0.11877119958911583,182.0,15,10,-39.0,9.0,3.0,,,,60,80.0,214.0,35.0,,,,,320.0,37.0,416.4266666666667,7.0,8.0,4.91943359375,1.7239418043549998e-05,2.980002074957406,,1768.0,463.9989469527445
0.0,25,1,0,0,1,1,29733.333333333332,870.0,-23.33333333333337,-6.666666666666629,0.04079956480464208,209.0,15,9,-38.0,9.0,2.0,,,,64,80.0,237.0,47.0,,,,,286.6666666666667,38.0,386.68666666666667,7.0,11.0,11.99951171875,2.117486019496902e-05,2.815363234797328,,1772.0,718.1973247149654
0.0,25,1,0,0,1,1,30596.666666666668,863.3333333333334,-6.666666666666629,13.333333333333258,0.08457782254532714,215.0,15,9,-51.0,9.0,3.0,,,,60,80.0,246.0,34.0,,,,,333.3333333333333,41.0,434.38,10.0,20.0,5.74951171875,1.545361689338662e-05,2.8209075868976283,,1839.0,444.95715227422545
0.0,25,1,0,1,1,1,31473.333333333332,876.6666666666666,13.333333333333258,6.6666666666667425,0.207602726129822,197.0,15,10,-43.0,9.0,3.0,,,,60,80.0,229.0,75.0,246.66666666666666,103.33333333333333,6.0,1.817397908957446,303.3333333333333,41.0,402.32666666666665,10.0,7.0,6.72607421875,2.5610093120217592e-05,3.010770349494898,210.0,1865.0,748.5963817841547
0.0,25,1,0,0,1,1,32356.666666666668,883.3333333333334,6.6666666666667425,-16.666666666666742,0.24276590198123046,191.0,15,10,-44.0,9.0,3.0,,,,59,80.0,223.0,42.0,,,,,350.0,39.0,447.96666666666664,12.0,9.0,5.224609375,4.607082423751563e-05,2.8993474658330545,,1813.0,911.9089896770698
0.0,25,1,0,0,1,1,33223.333333333336,866.6666666666666,-16.666666666666742,-10.0,0.15935932696974597,201.0,14,9,-59.0,10.0,3.0,,,,53,80.0,238.0,36.0,,,,,316.6666666666667,41.0,417.2,3.0,9.0,10.1318359375,1.8302068353970154e-05,2.8213319662894434,,1820.0,577.3301687087048
0.0,25,1,0,0,1,1,34080.0,856.6666666666666,-10.0,13.333333333333371,0.04286703524989283,219.0,16,9,-36.0,8.0,1.0,,,,67,80.0,244.0,55.0,,,,,296.6666666666667,41.0,398.74000000000007,11.0,18.0,8.8623046875,1.2450525842734693e-05,2.6850700721862233,,1833.0,717.9609907861673
0.0,25,1,0,0,1,1,34950.0,870.0,13.333333333333371,-10.0,0.12419702593967416,203.0,14,8,-57.0,10.0,3.0,,,,54,80.0,239.0,36.0,,,,,343.3333333333333,44.0,443.3533333333333,9.0,9.0,5.126953125,8.484298795714442e-05,2.66022025066333,,1764.0,517.3583625466471
