Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,25,1,1,0,1,0,1996.6666666666667,1996.6666666666667,0.0,-1200.0,0.0,-150.0,28,27,435.0,12.0,6.0,-241.0,8.0,1.0,44,160.0,582.0,3802.0,,,,,193.33333333333334,224.0,433.0,39.0,,,,,,26934.0,
0.0,27,1,1,0,0,1,2793.3333333333335,796.6666666666666,-1200.0,16.666666666666742,0.01013856032443393,375.0,12,7,-192.0,15.0,4.0,146.0,8.0,1.0,38,116.66666666666667,430.0,3217.0,,,,,,,,6.0,204.0,6.0546875,0.0003446051747561879,2.9599545903151077,,26802.0,29078.073089701003
0.0,25,1,1,0,0,0,3606.6666666666665,813.3333333333334,16.666666666666742,6.666666666666629,1.246340443329151,-175.0,27,25,341.0,13.0,8.0,-233.0,18.0,2.0,33,193.33333333333334,448.0,2834.0,,,,,,,,32.0,,,,,,26189.0,
0.0,25,1,0,0,1,0,4426.666666666667,820.0,6.666666666666629,-6.666666666666629,0.8154400917882314,457.0,11,7,-204.0,10.0,3.0,,,,41,70.0,550.0,2966.0,,,,,186.66666666666666,-198.0,417.72,94.0,,,,,,25730.0,
0.0,25,1,1,0,0,1,5240.0,813.3333333333334,-6.666666666666629,13.333333333333258,0.6074158399739795,-183.0,27,25,303.0,10.0,6.0,-226.0,21.0,4.0,25,193.33333333333334,430.0,3229.0,,,,,,,,-4.0,198.0,5.16357421875,0.0010430882575968264,2.8627935586057465,,26619.0,27516.279069767446
0.0,25,1,1,0,0,0,6066.666666666667,826.6666666666666,13.333333333333258,-53.33333333333326,0.4916420845624386,-206.0,29,29,370.0,11.0,6.0,-224.0,18.0,2.0,26,193.33333333333334,550.0,3127.0,,,,,,,,-79.0,,,,,,28291.0,
0.0,24,1,0,0,0,0,6840.0,773.3333333333334,-53.33333333333326,93.33333333333326,0.4874953857511997,190.0,9,2,474.0,14.0,7.0,,,,90,76.66666666666667,474.0,3301.0,,,,,,,,-34.0,,,,,,26688.0,
0.0,25,1,0,0,1,0,7706.666666666667,866.6666666666666,93.33333333333326,-30.0,0.6787802840434419,373.0,13,7,-202.0,8.0,1.0,,,,35,70.0,437.0,2987.0,,,,,270.0,214.0,500.5333333333333,138.0,,,,,,25966.0,
0.0,5,1,0,0,0,1,8543.333333333334,836.6666666666666,-30.0,-16.66666666666663,0.7381483884447476,-224.0,8,7,471.0,13.0,6.0,,,,45,70.0,490.0,2798.0,,,,,,,,-205.0,185.0,7.06787109375,0.000854226312373701,2.865864913010002,,26024.0,23927.025355596783
0.0,25,1,0,0,1,0,9363.333333333334,820.0,-16.66666666666663,0.0,0.5542902693161761,317.0,9,7,-199.0,12.0,5.0,,,,25,70.0,424.0,3302.0,,,,,286.6666666666667,206.0,494.3866666666667,92.0,,,,,,26391.0,
0.0,25,1,1,0,0,1,10183.333333333334,820.0,0.0,-6.666666666666629,0.5226480836236934,-177.0,29,26,305.0,11.0,6.0,-232.0,18.0,2.0,24,193.33333333333334,473.0,2796.0,,,,,,,,-53.0,166.0,5.517578125,9.649330268715201e-05,2.9028803848835745,,26027.0,23582.548529694403
0.0,25,1,1,0,0,0,10996.666666666666,813.3333333333334,-6.666666666666629,-30.0,0.5227330808726157,-172.0,7,3,280.0,9.0,5.0,-226.0,10.0,3.0,21,86.66666666666667,455.0,3053.0,,,,,,,,-13.0,,,,,,25850.0,
0.0,25,1,1,0,1,0,11780.0,783.3333333333334,-30.0,-20.0,0.5308365656163211,-166.0,6,3,294.0,10.0,4.0,-108.0,10.0,3.0,47,86.66666666666667,356.0,3228.0,,,,,186.66666666666666,194.0,400.03333333333336,-90.0,,,,,,26054.0,
0.0,25,1,1,0,0,1,12543.333333333334,763.3333333333334,-20.0,10.0,0.7316806150253016,-129.0,4,3,312.0,9.0,6.0,-189.0,37.0,3.0,38,166.66666666666666,428.0,3985.0,,,,,,,,76.0,228.0,6.0791015625,0.00038906278465154043,2.7121530467165167,,27190.0,32771.66165056234
0.0,25,1,1,0,1,0,13316.666666666666,773.3333333333334,10.0,-16.666666666666742,0.8419503311671303,-141.0,4,3,369.0,9.0,6.0,-231.0,37.0,4.0,37,166.66666666666666,553.0,3165.0,,,,,206.66666666666666,-203.0,501.5733333333333,50.0,,,,,,27441.0,
0.0,25,1,1,0,1,1,14073.333333333334,756.6666666666666,-16.666666666666742,3.3333333333333712,0.8297911661430419,-139.0,4,3,358.0,11.0,6.0,-211.0,35.0,3.0,41,166.66666666666666,474.0,2939.0,,,,,173.33333333333334,193.0,377.47333333333336,70.0,222.0,3.86962890625,0.0005097158567578218,2.7635243650912282,,26636.0,24676.18486900206
0.0,27,1,1,0,0,1,14833.333333333334,760.0,3.3333333333333712,36.66666666666663,0.7541815069786174,360.0,12,8,-185.0,5.0,3.0,158.0,7.0,5.0,31,80.0,501.0,3374.0,,,,,,,,-67.0,209.0,5.26123046875,0.0010292384471978359,2.631774975201914,,26912.0,26649.064076571267
0.0,25,1,1,0,0,0,15630.0,796.6666666666666,36.66666666666663,-63.33333333333326,0.7023298321168796,-214.0,5,2,286.0,9.0,5.0,-250.0,36.0,3.0,12,166.66666666666666,508.0,3334.0,,,,,,,,14.0,,,,,,27516.0,
0.0,27,1,1,0,0,0,16363.333333333334,733.3333333333334,-63.33333333333326,46.66666666666663,0.5837134954560149,397.0,12,7,-221.0,5.0,2.0,150.0,11.0,4.0,29,93.33333333333333,536.0,2951.0,,,,,,,,-43.0,,,,,,26954.0,
0.0,25,1,0,0,1,0,17143.333333333332,780.0,46.66666666666663,10.0,0.6274481828322395,442.0,10,7,-230.0,7.0,4.0,,,,35,56.666666666666664,534.0,2579.0,,,,,180.0,274.0,410.54666666666674,117.0,,,,,,27125.0,
0.0,20,0,0,0,0,1,17933.333333333332,790.0,10.0,6.666666666666629,0.3680374995422419,436.0,16,7,,,,,,,90,53.333333333333336,436.0,2783.0,,,,,,,,-13.0,194.0,5.40771484375,0.0009096508922115306,2.9573368004924188,,26955.0,27573.28261356008
0.0,27,1,1,0,1,0,18730.0,796.6666666666666,6.666666666666629,23.33333333333337,0.4529072850875078,381.0,13,7,-206.0,9.0,1.0,179.0,11.0,4.0,34,110.0,451.0,2982.0,,,,,193.33333333333334,192.0,484.64666666666665,-12.0,,,,,,26900.0,
0.0,25,1,1,0,0,1,19550.0,820.0,23.33333333333337,-53.33333333333337,0.4955256335201138,-133.0,4,2,259.0,9.0,6.0,-177.0,37.0,3.0,28,166.66666666666666,405.0,3694.0,,,,,,,,-18.0,202.0,5.09033203125,0.00280221171402679,2.976399101332002,,26970.0,33237.03703703704
0.0,5,1,0,0,1,0,20316.666666666668,766.6666666666666,-53.33333333333337,20.0,0.6105503093454901,-206.0,11,7,429.0,10.0,3.0,,,,44,70.0,453.0,2719.0,,,,,196.66666666666666,178.0,505.93333333333334,-182.0,,,,,,26185.0,
0.0,27,1,1,0,1,1,21103.333333333332,786.6666666666666,20.0,-20.0,0.6499714434704875,349.0,16,11,-124.0,4.0,3.0,191.0,8.0,1.0,48,93.33333333333333,419.0,3160.0,,,,,230.0,-233.0,506.18666666666667,-44.0,226.0,8.9599609375,0.00014744373277933093,2.8005894795802817,,25564.0,32950.32354895062
0.0,25,1,0,0,1,1,21870.0,766.6666666666666,-20.0,-279.99999999999994,0.5459797960221905,346.0,11,7,-181.0,6.0,3.0,,,,34,56.666666666666664,431.0,2732.0,,,,,180.0,217.0,412.6000000000001,76.0,201.0,5.4443359375,0.00017780681630344137,2.8607117121709837,,25863.0,25012.11085897861
3.0,25,1,1,0,0,0,22356.666666666668,486.6666666666667,-279.99999999999994,536.6666666666667,0.6100460506557214,-199.0,33,26,147.0,6.0,2.0,-257.0,28.0,3.0,-17,223.33333333333334,264.0,2799.0,,,,,,,,-25.0,,,,,,25761.0,
0.0,20,0,0,0,0,0,23380.0,1023.3333333333334,536.6666666666667,-260.0,0.9406054339709345,467.0,14,7,,,,,,,90,46.666666666666664,467.0,3431.0,,,,,,,,-19.0,,,,,,27029.0,
0.0,25,1,0,0,1,0,24143.333333333332,763.3333333333334,-260.0,-26.666666666666742,0.6328107460899499,415.0,12,7,-219.0,5.0,2.0,,,,34,56.666666666666664,513.0,3275.0,,,,,226.66666666666666,237.0,489.78,121.0,,,,,,26926.0,
0.0,27,1,1,0,0,1,24880.0,736.6666666666666,-26.666666666666742,26.666666666666742,0.9373361300471945,403.0,12,7,-189.0,15.0,4.0,177.0,8.0,1.0,43,116.66666666666667,439.0,3730.0,,,,,,,,1.0,205.0,4.69970703125,0.0009612944154964932,2.8082044811967553,,26893.0,31492.027334851937
0.0,27,1,1,0,0,0,25643.333333333332,763.3333333333334,26.666666666666742,-10.0,1.0125184094256259,373.0,12,7,-190.0,5.0,2.0,159.0,7.0,4.0,33,80.0,497.0,3041.0,,,,,,,,-62.0,,,,,,25653.0,
