Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,25,1,0,1,1,0,223.33333333333334,223.33333333333334,0.0,543.3333333333333,0.0,277.0,11,7,-120.0,17.0,3.0,,,,38,93.33333333333333,368.0,163.0,166.66666666666666,80.0,53.0,2.570420012339568,263.3333333333333,105.0,459.38466666666665,22.0,,,,,,3177.0,
0.0,25,1,1,1,1,1,990.0,766.6666666666666,543.3333333333333,-16.66666666666663,0.08539709649871904,-54.0,12,11,264.0,10.0,7.0,-138.0,13.0,3.0,54,116.66666666666667,350.0,502.0,240.0,100.0,78.0,2.5127759291409753,266.6666666666667,96.0,449.2666666666667,-16.0,78.0,11.99951171875,2.4280207898809547e-06,3.1023999310487653,126.66666666666667,4356.0,7488.721804511278
0.0,25,1,0,1,1,1,1740.0,750.0,-16.66666666666663,-13.333333333333371,1.2962157459765116,254.0,12,8,-121.0,12.0,3.0,,,,34,80.0,348.0,161.0,186.66666666666666,103.33333333333333,19.0,2.93525666044264,163.33333333333334,70.0,398.49999999999994,11.0,17.0,7.275390625,7.587567529598264e-06,3.086575846228724,183.33333333333334,3838.0,1206.896551724138
0.0,25,1,0,1,1,1,2476.6666666666665,736.6666666666666,-13.333333333333371,-6.666666666666629,0.8892050506846878,277.0,13,8,-95.0,9.0,1.0,,,,48,73.33333333333333,341.0,189.0,180.0,93.33333333333333,21.0,3.0533769373080286,150.0,60.0,400.55333333333334,13.0,19.0,11.99951171875,5.2219612555095775e-06,3.101288545758333,193.33333333333334,3311.0,1714.0256851046615
0.0,25,1,0,1,1,1,3206.6666666666665,730.0,-6.666666666666629,-20.0,0.9033309196234613,219.0,12,8,-95.0,12.0,3.0,,,,36,80.0,304.0,173.0,200.0,123.33333333333333,14.0,4.413320571142712,186.66666666666666,67.0,411.58,4.0,18.0,6.62841796875,2.0413071791844937e-06,2.982053357864193,166.66666666666666,3169.0,1500.0
0.0,25,1,0,1,1,1,3916.6666666666665,710.0,-20.0,-10.0,0.8223684210526315,202.0,11,7,-121.0,18.0,3.0,,,,23,96.66666666666667,305.0,173.0,186.66666666666666,110.0,23.0,2.755855115544648,156.66666666666666,63.0,397.9933333333333,12.0,11.0,11.99951171875,2.5277568629082812e-06,3.114215971984399,153.33333333333334,2953.0,1496.7925873129009
0.0,25,1,0,1,1,0,4616.666666666667,700.0,-10.0,-10.0,0.8471870010331548,196.0,11,7,-96.0,18.0,3.0,,,,31,96.66666666666667,285.0,173.0,300.0,120.0,52.0,2.195406784294237,186.66666666666666,62.0,402.86666666666673,-4.0,,,,,43.333333333333336,2880.0,
0.0,25,1,0,1,1,1,5306.666666666667,690.0,-10.0,-10.0,0.9529933722560188,190.0,11,7,-126.0,18.0,4.0,,,,20,96.66666666666667,286.0,151.0,186.66666666666666,113.33333333333333,27.0,3.220959489508063,273.3333333333333,77.0,417.74,3.0,10.0,11.99951171875,7.439128380684996e-07,3.102999279059495,143.33333333333334,3008.0,1097.7394698324931
0.0,25,1,0,1,1,1,5986.666666666667,680.0,-10.0,0.0,0.9806154993165722,251.0,12,8,-103.0,12.0,3.0,,,,39,80.0,340.0,147.0,180.0,106.66666666666667,30.0,2.327727066522783,280.0,98.0,409.28,8.0,16.0,5.8349609375,1.57052148304597e-05,3.043080270128585,123.33333333333333,3150.0,1263.910969793323
0.0,25,1,0,1,1,1,6666.666666666667,680.0,0.0,0.0,0.8371848739495797,241.0,12,8,-113.0,12.0,3.0,,,,33,80.0,340.0,170.0,200.0,113.33333333333333,24.0,3.6125280843684386,163.33333333333334,78.0,405.94666666666666,12.0,12.0,3.0029296875,4.486343637420366e-07,2.7382470155920977,116.66666666666667,3583.0,1159.6638655462184
