Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,0,0,0,0,0,0,223.33333333333334,223.33333333333334,0.0,433.33333333333326,0.0,-261.0,23,9,,,,,,,-90,76.66666666666667,261.0,44.0,,,,,,,,12.0,,,,,,1175.0,
0.0,0,0,0,0,0,0,880.0,656.6666666666666,433.33333333333326,-3.3333333333332575,0.08620689655172413,-250.0,21,8,,,,,,,-90,70.0,250.0,40.0,,,,,,,,13.0,,,,,,1717.0,
0.0,0,0,0,0,0,0,1533.3333333333333,653.3333333333334,-3.3333333333332575,-3.3333333333333712,1.5128439435475682,-240.0,23,9,,,,,,,-90,76.66666666666667,240.0,34.0,,,,,,,,8.0,,,,,,1692.0,
0.0,0,0,0,0,1,0,2183.3333333333335,650.0,-3.3333333333333712,3.3333333333333712,1.015409735687315,-245.0,23,9,,,,,,,-90,76.66666666666667,245.0,46.0,,,,,233.33333333333334,-28.0,483.9,10.0,,,,,,1682.0,
0.0,0,0,0,0,0,1,2836.6666666666665,653.3333333333334,3.3333333333333712,6.666666666666629,0.7660752743308379,-250.0,23,8,,,,,,,-90,76.66666666666667,250.0,42.0,,,,,,,,9.0,20.0,5.72509765625,4.179769517009428e-06,2.887744129658295,,1748.0,734.3283582089551
0.0,0,0,0,0,1,0,3496.6666666666665,660.0,6.666666666666629,-3.3333333333333712,0.610079575596817,-257.0,22,9,,,,,,,-90,73.33333333333333,257.0,43.0,,,,,360.0,31.0,485.6933333333333,8.0,,,,,,1789.0,
0.0,0,0,0,0,0,1,4153.333333333333,656.6666666666666,-3.3333333333333712,0.0,0.5036583781911592,-251.0,23,9,,,,,,,-90,76.66666666666667,251.0,41.0,,,,,,,,8.0,19.0,5.62744140625,5.2224805655317335e-06,2.8984586147843285,,1774.0,670.0470843897139
0.0,0,0,0,0,0,0,4810.0,656.6666666666666,0.0,-6.666666666666629,0.43401015228426393,-236.0,22,9,,,,,,,-90,73.33333333333333,236.0,55.0,,,,,,,,7.0,,,,,,1714.0,
0.0,0,0,0,0,1,0,5460.0,650.0,-6.666666666666629,6.666666666666629,0.3731722177091795,-235.0,23,9,,,,,,,-90,76.66666666666667,235.0,42.0,,,,,243.33333333333334,-28.0,483.9,7.0,,,,,,1699.0,
0.0,0,0,0,0,0,1,6116.666666666667,656.6666666666666,6.666666666666629,-3.3333333333332575,0.0,-245.0,23,9,,,,,,,-90,76.66666666666667,245.0,41.0,,,,,,,,5.0,13.0,6.1767578125,9.921638825886755e-06,2.8737059105021965,,1763.0,603.106914407554
0.0,0,0,0,0,0,0,6770.0,653.3333333333334,-3.3333333333332575,3.3333333333332575,0.0,-263.0,22,8,,,,,,,-90,73.33333333333333,263.0,84.0,,,,,,,,13.0,,,,,,1824.0,
0.0,0,0,0,0,1,0,7426.666666666667,656.6666666666666,3.3333333333332575,-3.3333333333332575,0.0,-244.0,23,9,,,,,,,-90,76.66666666666667,244.0,49.0,,,,,350.0,37.0,479.54,4.0,,,,,,1874.0,
0.0,0,0,0,0,1,1,8080.0,653.3333333333334,-3.3333333333332575,-10.0,0.0,-232.0,23,9,,,,,,,-90,76.66666666666667,232.0,74.0,,,,,316.6666666666667,21.0,486.7199999999999,6.0,27.0,5.52978515625,5.844166350303608e-06,3.150860441393024,,1836.0,1428.2038085434895
0.0,0,0,0,0,1,1,8723.333333333334,643.3333333333334,-10.0,6.666666666666629,0.0,-246.0,23,8,,,,,,,-90,76.66666666666667,246.0,42.0,,,,,350.0,25.0,481.5933333333333,4.0,21.0,11.99951171875,9.092004068143116e-06,3.1362630470549178,,1834.0,735.5787843592722
0.0,0,0,0,0,1,1,9373.333333333334,650.0,6.666666666666629,3.3333333333333712,0.0,-248.0,23,8,,,,,,,-90,76.66666666666667,248.0,37.0,,,,,163.33333333333334,29.0,453.90000000000003,-2.0,19.0,11.99951171875,3.0503624101868096e-06,3.0444459699442215,,1866.0,678.1524926686218
0.0,0,0,0,0,0,1,10026.666666666666,653.3333333333334,3.3333333333333712,-3.3333333333333712,0.0,-257.0,19,7,,,,,,,-90,63.333333333333336,257.0,59.0,,,,,,,,-3.0,21.0,11.99951171875,8.265328724254277e-06,2.8515871545301175,,1853.0,906.2052017202539
0.0,0,0,0,0,1,0,10676.666666666666,650.0,-3.3333333333333712,0.0,0.0,-252.0,19,7,,,,,,,-90,63.333333333333336,252.0,50.0,,,,,360.0,25.0,477.23333333333335,-10.0,,,,,,1844.0,
0.0,0,0,0,0,1,1,11326.666666666666,650.0,0.0,-3.3333333333333712,0.0,-233.0,18,7,,,,,,,-90,60.0,233.0,50.0,,,,,363.3333333333333,25.0,477.23333333333335,-1.0,26.0,5.95703125,3.3634551044264706e-05,2.7939330496434174,,1796.0,883.9920568829671
0.0,0,0,0,0,1,1,11973.333333333334,646.6666666666666,-3.3333333333333712,0.0,0.0,-247.0,19,8,,,,,,,-90,63.333333333333336,247.0,52.0,,,,,233.33333333333334,-28.0,481.08000000000004,2.0,22.0,5.8837890625,1.2286612036404636e-05,2.9847591854089113,,1778.0,915.6026160074744
0.0,0,0,0,0,1,1,12620.0,646.6666666666666,0.0,3.3333333333333712,0.0,-239.0,17,7,,,,,,,-90,56.666666666666664,239.0,44.0,,,,,366.6666666666667,27.0,477.74666666666667,5.0,20.0,5.9326171875,1.004314467360477e-05,3.00071533439219,,1802.0,836.8200836820083
0.0,0,0,0,1,1,1,13270.0,650.0,3.3333333333333712,0.0,0.0,-256.0,18,7,,,,,,,-90,60.0,256.0,41.0,100.0,80.0,11.0,0.0,363.3333333333333,25.0,477.23333333333335,-2.0,13.0,5.615234375,1.088135155701565e-06,3.047836842633033,123.33333333333333,1765.0,538.4290540540541
0.0,0,0,0,0,1,1,13920.0,650.0,0.0,-3.3333333333333712,0.0,-230.0,18,7,,,,,,,-90,60.0,230.0,47.0,,,,,363.3333333333333,23.0,477.23333333333335,4.0,21.0,11.99951171875,6.958405236410154e-06,3.145869386626137,,1726.0,798.1829980532121
0.0,0,0,0,0,1,1,14566.666666666666,646.6666666666666,-3.3333333333333712,-6.666666666666629,0.0,-231.0,18,7,,,,,,,-90,60.0,231.0,42.0,,,,,363.3333333333333,24.0,477.74666666666667,1.0,20.0,6.25,1.2206309449446158e-05,3.086688823707476,,1656.0,747.737111373475
0.0,0,0,0,0,1,1,15206.666666666666,640.0,-6.666666666666629,10.0,0.0,-227.0,19,7,,,,,,,-90,63.333333333333336,227.0,29.0,,,,,360.0,28.0,478.7733333333333,0.0,17.0,6.23779296875,9.94167919537038e-06,3.043724975335752,,1669.0,578.1938325991189
0.0,0,0,0,1,1,0,15856.666666666666,650.0,10.0,0.0,0.0,-238.0,18,7,,,,,,,-90,60.0,238.0,47.0,226.66666666666666,130.0,9.0,2.104069141894346,363.3333333333333,25.0,477.23333333333335,5.0,,,,,,1710.0,
0.0,0,0,0,0,1,1,16506.666666666668,650.0,0.0,3.3333333333333712,0.0,-233.0,18,7,,,,,,,-90,60.0,233.0,55.0,,,,,363.3333333333333,29.0,477.23333333333335,3.0,26.0,5.74951171875,1.3083214757079002e-05,2.88897746944076,,1774.0,960.8609313945294
0.0,0,0,0,1,1,0,17160.0,653.3333333333334,3.3333333333333712,-10.0,0.0,-230.0,18,8,,,,,,,-90,60.0,230.0,66.0,246.66666666666666,150.0,5.0,1.8544246905141382,370.0,29.0,483.38666666666666,3.0,,,,,,1752.0,
0.0,0,0,0,1,1,0,17803.333333333332,643.3333333333334,-10.0,3.3333333333332575,0.0,-227.0,18,7,,,,,,,-90,60.0,227.0,48.0,190.0,93.33333333333333,5.0,0.3211721991205003,363.3333333333333,25.0,478.26,4.0,,,,,23.333333333333332,1743.0,
0.0,0,0,0,0,1,1,18450.0,646.6666666666666,3.3333333333332575,3.3333333333333712,0.0,-243.0,19,8,,,,,,,-90,63.333333333333336,243.0,39.0,,,,,363.3333333333333,29.0,481.08000000000004,1.0,24.0,6.201171875,3.2322608590006406e-05,2.977544445260503,,1730.0,740.7407407407408
0.0,0,0,0,0,1,1,19100.0,650.0,3.3333333333333712,-3.3333333333333712,0.0,-238.0,18,7,,,,,,,-90,60.0,238.0,49.0,,,,,236.66666666666666,-28.0,477.23333333333335,6.0,24.0,5.8837890625,1.6500202144026576e-05,2.791179534728991,,1783.0,846.6072996362724
0.0,0,0,0,0,1,1,19746.666666666668,646.6666666666666,-3.3333333333333712,3.3333333333333712,0.0,-263.0,19,7,,,,,,,-90,63.333333333333336,263.0,42.0,,,,,360.0,26.0,477.74666666666667,-10.0,25.0,6.1767578125,1.1768420015907215e-05,3.075835863523747,,1813.0,725.8900795022467
0.0,0,0,0,0,1,1,20396.666666666668,650.0,3.3333333333333712,-3.3333333333333712,0.0,-245.0,19,7,,,,,,,-90,63.333333333333336,245.0,59.0,,,,,360.0,30.0,477.23333333333335,2.0,28.0,5.76171875,8.794836908334408e-06,2.9581975609979296,,1812.0,1005.1781906792567
0.0,0,0,0,1,1,0,21043.333333333332,646.6666666666666,-3.3333333333333712,-6.666666666666629,0.0,-243.0,19,7,,,,,,,-90,63.333333333333336,243.0,52.0,166.66666666666666,73.33333333333333,4.0,1.1470628441826864,360.0,25.0,477.74666666666667,2.0,,,,,53.333333333333336,1785.0,
0.0,0,0,0,0,1,1,21683.333333333332,640.0,-6.666666666666629,3.3333333333333712,0.0,-250.0,19,7,,,,,,,-90,63.333333333333336,250.0,36.0,,,,,360.0,25.0,478.7733333333333,-5.0,22.0,6.298828125,1.2090004330945668e-05,3.0935776728633386,,1800.0,675.0
0.0,0,0,0,0,1,1,22326.666666666668,643.3333333333334,3.3333333333333712,3.3333333333332575,0.0,-250.0,19,7,,,,,,,-90,63.333333333333336,250.0,54.0,,,,,360.0,28.0,478.26,-5.0,27.0,5.82275390625,1.4969144671207563e-05,2.8704299777144873,,1852.0,960.0000000000001
0.0,0,0,0,1,1,0,22973.333333333332,646.6666666666666,3.3333333333332575,-3.3333333333332575,0.0,-268.0,19,7,,,,,,,-90,63.333333333333336,268.0,49.0,226.66666666666666,130.0,7.0,1.1089154485017403,360.0,30.0,477.74666666666667,2.0,,,,,,1861.0,
0.0,0,0,0,0,1,1,23616.666666666668,643.3333333333334,-3.3333333333332575,3.3333333333332575,0.0,-249.0,18,7,,,,,,,-90,60.0,249.0,48.0,,,,,363.3333333333333,24.0,478.26,-2.0,27.0,6.0791015625,1.2108340978312927e-05,3.0868013183246084,,1850.0,815.5699721964783
0.0,0,0,0,0,1,1,24263.333333333332,646.6666666666666,3.3333333333332575,-6.666666666666629,0.0,-238.0,18,7,,,,,,,-90,60.0,238.0,66.0,,,,,363.3333333333333,29.0,477.74666666666667,0.0,24.0,5.9814453125,1.0875946977494352e-05,3.0202093101870053,,1816.0,1126.8143621084798
0.0,0,0,0,0,1,1,24903.333333333332,640.0,-6.666666666666629,6.666666666666629,0.0,-235.0,18,7,,,,,,,-90,60.0,235.0,55.0,,,,,363.3333333333333,29.0,478.7733333333333,0.0,18.0,5.92041015625,9.601760960073747e-06,3.117969217739435,,1797.0,897.6063829787233
