Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
1.0,25,1,0,1,1,0,770.0,770.0,0.0,393.33333333333326,0.0,288.0,16,12,-250.0,22,6,,,,6,126.66666666666667,527.0,126.0,156.66666666666666,96.66666666666667,19.0,2.322827889056642,303.3333333333333,89.0,465.42,-2.0,,,,,,1792.0,
1.0,25,1,0,1,1,1,1933.3333333333333,1163.3333333333333,393.33333333333326,-30.0,0.025711347274597188,266.0,15,11,-264.0,25,6,,,,0,133.33333333333334,512.0,194.0,163.33333333333334,83.33333333333333,6.0,2.9220856142488536,270.0,86.0,378.17999999999995,4.0,44.0,4.3212890625,0.00016413655967187097,1.9694738671903012,570.0,2276.0,681.8804824561404
1.0,25,1,0,1,1,1,3066.6666666666665,1133.3333333333333,-30.0,-13.333333333333258,0.8600424287598187,275.0,13,7,-268.0,25,6,,,,1,126.66666666666667,501.0,282.0,173.33333333333334,100.0,35.0,4.752488505019581,136.66666666666666,75.0,426.1333333333334,-6.0,37.0,7.763671875,0.00010484276079726842,2.646793224139643,566.6666666666666,2755.0,1616.7664670658683
1.0,25,1,0,1,1,1,4186.666666666667,1120.0,-13.333333333333258,-10.0,0.8796187338197223,277.0,13,7,-279.0,25,6,,,,0,126.66666666666667,556.0,179.0,160.0,100.0,27.0,4.053168275201326,270.0,73.0,378.18666666666667,-32.0,49.0,10.80322265625,4.449615384861497e-05,2.6264266864824237,510.0,2625.0,1421.2159684017493
1.0,25,1,0,1,1,1,5296.666666666667,1110.0,-10.0,13.333333333333258,0.7417991307971661,288.0,13,7,-253.0,25,5,,,,6,126.66666666666667,493.0,206.0,173.33333333333334,106.66666666666667,27.0,4.447728587323557,320.0,112.0,429.7266666666667,-28.0,45.0,7.6171875,4.109091264859638e-05,2.72556146496946,536.6666666666666,2287.0,1062.0740050142997
1.0,25,1,0,0,1,1,6420.0,1123.3333333333333,13.333333333333258,-10.0,0.6286777951242943,269.0,13,7,-245.0,25,6,,,,4,126.66666666666667,497.0,247.0,,,,,93.33333333333333,61.0,394.34000000000003,-16.0,72.0,3.72314453125,0.0008866217241546713,2.652537713290515,,2706.0,1494.1131940155785
1.0,25,1,0,1,1,1,7533.333333333333,1113.3333333333333,-10.0,23.333333333333485,0.5328629938352738,252.0,13,7,-267.0,23,6,,,,-2,120.0,497.0,230.0,190.0,123.33333333333333,34.0,4.966620765414298,340.0,90.0,442.5466666666667,4.0,48.0,9.66796875,0.0001192262454872226,2.271246082942807,506.6666666666667,2690.0,2239.7543153658794
1.0,25,1,0,1,1,1,8670.0,1136.6666666666667,23.333333333333485,0.0,0.4685803213366511,290.0,13,7,-257.0,25,5,,,,5,126.66666666666667,512.0,223.0,166.66666666666666,113.33333333333333,38.0,3.261259106605655,293.3333333333333,84.0,398.9533333333333,-19.0,56.0,4.18701171875,0.00012501488542015983,2.521654939214709,506.6666666666667,2436.0,1310.6496710526317
1.0,25,1,0,1,1,1,9806.666666666666,1136.6666666666667,0.0,6.666666666666515,0.37264348554671134,240.0,12,7,-291.0,26,7,,,,-8,126.66666666666667,531.0,280.0,163.33333333333334,93.33333333333333,25.0,3.2695857896124476,266.6666666666667,107.0,372.28666666666663,-48.0,35.0,3.99169921875,6.231942205911872e-05,2.724778844816018,550.0,2748.0,1383.3247731552817
1.0,25,1,0,1,1,1,10950.0,1143.3333333333333,6.666666666666515,13.333333333333485,0.15519754699909522,270.0,15,12,-330.0,21,6,,,,-9,120.0,548.0,208.0,156.66666666666666,136.66666666666666,53.0,3.4900095253395396,270.0,107.0,437.9266666666667,19.0,36.0,4.30908203125,0.00015256046749643107,2.0919015693393668,573.3333333333334,3008.0,1588.227805126464
1.0,25,1,0,1,1,1,12106.666666666666,1156.6666666666667,13.333333333333485,-10.0,0.06495777744466097,272.0,15,12,-297.0,20,6,,,,-4,116.66666666666667,542.0,353.0,166.66666666666666,146.66666666666666,77.0,2.5993600677936293,180.0,93.0,392.54,27.0,66.0,4.0771484375,0.00016938397308487112,2.8967259781760326,526.6666666666666,3119.0,1993.3205661170537
1.0,25,1,0,1,1,1,13253.333333333334,1146.6666666666667,-10.0,3.3333333333332575,0.18591110854902865,243.0,15,12,-321.0,21,7,,,,-14,120.0,499.0,232.0,153.33333333333334,90.0,19.0,4.393506415249789,343.3333333333333,105.0,440.7466666666666,3.0,56.0,10.87646484375,0.00010079861548583833,2.783176989957466,573.3333333333334,2700.0,1702.2416926877008
