Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,0,0,0,0,0,0,766.6666666666666,766.6666666666666,0.0,-60.0,0.0,-86.0,23,8,,,,,,,-90,76.66666666666667,86.0,13.0,,,,,,,,1.0,,,,,,640.0,
0.0,0,0,0,0,1,0,1473.3333333333333,706.6666666666666,-60.0,3.3333333333333712,0.02612785229054172,-82.0,19,7,,,,,,,-90,63.333333333333336,82.0,15.0,,,,,276.6666666666667,11.0,385.17333333333335,3.0,,,,,,637.0,
0.0,0,0,0,0,1,1,2183.3333333333335,710.0,3.3333333333333712,0.0,1.4055277803980757,-89.0,21,9,,,,,,,-90,70.0,89.0,25.0,,,,,293.3333333333333,15.0,407.99333333333334,-1.0,8.0,4.638671875,1.2390475226717496e-06,2.628329006937189,,671.0,873.9076154806493
0.0,0,0,0,0,1,1,2893.3333333333335,710.0,0.0,-3.3333333333333712,0.9342723004694836,-94.0,20,9,,,,,,,-90,66.66666666666667,94.0,17.0,,,,,290.0,14.0,401.3266666666667,-1.0,6.0,4.6142578125,5.083040982509563e-06,2.787783379784093,,716.0,743.6480066102044
0.0,0,0,0,1,1,1,3600.0,706.6666666666666,-3.3333333333333712,3.3333333333333712,0.7014743168372617,-100.0,20,8,,,,,,,-90,66.66666666666667,100.0,15.0,120.0,100.0,2.0,0.0,283.3333333333333,13.0,395.17333333333335,1.0,1.0,11.99951171875,8.846024592460133e-09,3.066898774482243,230.0,719.0,86.95652173913044
0.0,0,0,0,0,1,1,4310.0,710.0,3.3333333333333712,0.0,0.5640977266295633,-100.0,20,8,,,,,,,-90,66.66666666666667,100.0,6.0,,,,,210.0,13.0,437.99333333333334,0.0,3.0,5.31005859375,2.786478641340355e-08,2.8602108923937823,,704.0,224.2990654205607
0.0,0,0,0,0,0,1,5020.0,710.0,0.0,0.0,0.46814218645204564,-93.0,20,9,,,,,,,-90,66.66666666666667,93.0,8.0,,,,,,,,-1.0,4.0,11.99951171875,5.798015684641779e-10,3.1159045764206033,,658.0,277.4887270204648
0.0,0,0,0,0,1,0,5730.0,710.0,0.0,6.666666666666629,0.4014084507042253,-84.0,19,7,,,,,,,-90,63.333333333333336,84.0,7.0,,,,,273.3333333333333,12.0,381.3266666666667,0.0,,,,,,642.0,
0.0,0,0,0,0,1,1,6446.666666666667,716.6666666666666,6.666666666666629,-10.0,0.34500563274502444,-82.0,18,7,,,,,,,-90,60.0,82.0,31.0,,,,,326.6666666666667,16.0,430.3,1.0,8.0,11.767578125,1.9847866106510456e-06,3.0821322317078037,,663.0,1068.4221886466653
0.0,0,0,0,0,1,1,7153.333333333333,706.6666666666666,-10.0,3.3333333333333712,0.0,-93.0,19,7,,,,,,,-90,63.333333333333336,93.0,17.0,,,,,293.3333333333333,14.0,401.84000000000003,1.0,5.0,5.4443359375,6.484160030690139e-06,2.659359461263657,,697.0,679.1171477079796
0.0,0,0,0,0,1,1,7863.333333333333,710.0,3.3333333333333712,-10.0,0.0,-96.0,21,9,,,,,,,-90,70.0,96.0,14.0,,,,,270.0,13.0,384.66,2.0,4.0,9.28955078125,1.6681527400851145e-07,2.9139748780687595,,700.0,424.757281553398
0.0,0,0,0,0,1,1,8563.333333333334,700.0,-10.0,-3.3333333333333712,0.0,-97.0,21,9,,,,,,,-90,70.0,97.0,10.0,,,,,316.6666666666667,15.0,432.8666666666667,0.0,4.0,6.54296875,1.3675660871411312e-07,2.9241096153935144,,674.0,433.56778109644466
0.0,0,0,0,0,0,1,9260.0,696.6666666666666,-3.3333333333333712,0.0,0.0,-88.0,21,9,,,,,,,-90,70.0,88.0,8.0,,,,,,,,0.0,4.0,3.0029296875,1.2788088203432423e-09,2.7505956752295164,,652.0,296.44268774703556
0.0,0,0,0,0,0,0,9956.666666666666,696.6666666666666,0.0,0.0,0.0,-86.0,21,9,,,,,,,-90,70.0,86.0,13.0,,,,,,,,-1.0,,,,,,660.0,
0.0,0,0,0,0,1,0,10653.333333333334,696.6666666666666,0.0,-3.3333333333332575,0.0,-91.0,21,9,,,,,,,-90,70.0,91.0,24.0,,,,,276.6666666666667,16.0,393.38,-1.0,,,,,,711.0,
0.0,0,0,0,0,1,1,11346.666666666666,693.3333333333334,-3.3333333333332575,-6.6666666666667425,0.0,-96.0,21,9,,,,,,,-90,70.0,96.0,21.0,,,,,323.3333333333333,16.0,440.55999999999995,-1.0,7.0,4.62646484375,7.546749990541157e-06,2.8520956097096715,,735.0,758.4951456310679
0.0,0,0,0,0,1,1,12033.333333333334,686.6666666666666,-6.6666666666667425,-3.3333333333332575,0.0,-96.0,21,9,,,,,,,-90,70.0,96.0,9.0,,,,,266.6666666666667,16.0,384.91999999999996,-1.0,4.0,11.99951171875,1.0452503825954627e-06,3.014033077989212,,721.0,359.1954022988506
0.0,0,0,0,0,1,1,12716.666666666666,683.3333333333334,-3.3333333333332575,0.0,0.0,-93.0,21,9,,,,,,,-90,70.0,93.0,8.0,,,,,313.3333333333333,16.0,432.09999999999997,0.0,4.0,8.55712890625,2.1853726741857322e-07,2.6332236434800382,,688.0,344.5036016285625
0.0,0,0,0,0,1,1,13400.0,683.3333333333334,0.0,0.0,0.0,-89.0,21,9,,,,,,,-90,70.0,89.0,12.0,,,,,296.6666666666667,11.0,415.4333333333334,-1.0,4.0,8.4716796875,1.6903530391121598e-06,2.8782121567416157,,663.0,454.4880696881707
0.0,0,0,0,0,0,1,14083.333333333334,683.3333333333334,0.0,10.0,0.0,-84.0,21,8,,,,,,,-90,70.0,84.0,12.0,,,,,,,,-1.0,3.0,6.16455078125,1.3455998740439924e-06,2.971797555339189,,641.0,526.3157894736843
0.0,0,0,0,0,1,0,14776.666666666666,693.3333333333334,10.0,0.0,0.0,-83.0,21,8,,,,,,,-90,70.0,83.0,14.0,,,,,286.6666666666667,18.0,403.8933333333333,-1.0,,,,,,662.0,
0.0,0,0,0,0,1,1,15470.0,693.3333333333334,0.0,-6.6666666666667425,0.0,-91.0,21,9,,,,,,,-90,70.0,91.0,26.0,,,,,273.3333333333333,13.0,390.55999999999995,-1.0,8.0,4.8095703125,9.379170328238379e-06,2.98195841250356,,688.0,1065.6010656010656
0.0,0,0,0,0,1,1,16156.666666666666,686.6666666666666,-6.6666666666667425,-3.3333333333332575,0.0,-96.0,21,9,,,,,,,-90,70.0,96.0,12.0,,,,,276.6666666666667,13.0,394.92,1.0,5.0,8.58154296875,1.468920862843281e-07,2.7701755435588353,,702.0,398.28431372549016
0.0,0,0,0,0,1,1,16840.0,683.3333333333334,-3.3333333333332575,0.0,0.0,-96.0,20,8,,,,,,,-90,66.66666666666667,96.0,9.0,,,,,320.0,14.0,435.43333333333334,3.0,4.0,11.99951171875,2.987417308993161e-07,3.012517543474294,,694.0,340.3465346534653
0.0,0,0,0,0,1,1,17523.333333333332,683.3333333333334,0.0,0.0,0.0,-91.0,21,8,,,,,,,-90,70.0,91.0,18.0,,,,,263.3333333333333,11.0,382.1,0.0,6.0,9.6923828125,9.83986922602407e-07,3.0579728945046147,,657.0,674.3256743256743
0.0,0,0,0,0,0,1,18206.666666666668,683.3333333333334,0.0,6.666666666666629,0.0,-84.0,21,7,,,,,,,-90,70.0,84.0,11.0,,,,,,,,2.0,3.0,6.0791015625,1.3191254061018028e-06,2.961705105896919,,640.0,510.2040816326531
0.0,0,0,0,0,1,0,18896.666666666668,690.0,6.666666666666629,-3.3333333333333712,0.0,-81.0,21,7,,,,,,,-90,70.0,81.0,16.0,,,,,136.66666666666666,11.0,387.74,1.0,,,,,,647.0,
0.0,0,0,0,0,1,1,19583.333333333332,686.6666666666666,-3.3333333333333712,0.0,0.0,-89.0,21,7,,,,,,,-90,70.0,89.0,21.0,,,,,313.3333333333333,17.0,431.58666666666664,0.0,6.0,4.6142578125,6.252359366362006e-06,2.8145900176709167,,707.0,818.1520671975566
0.0,0,0,0,0,1,1,20270.0,686.6666666666666,0.0,-6.666666666666629,0.0,-99.0,20,7,,,,,,,-90,66.66666666666667,99.0,16.0,,,,,283.3333333333333,14.0,398.2533333333333,1.0,4.0,7.55615234375,1.8775156999657255e-06,2.979091115729502,,732.0,572.3905723905724
0.0,0,0,0,0,1,1,20950.0,680.0,-6.666666666666629,3.3333333333333712,0.0,-98.0,20,7,,,,,,,-90,66.66666666666667,98.0,13.0,,,,,283.3333333333333,16.0,399.28,2.0,5.0,8.85009765625,4.208310595103714e-07,3.0896379930345015,,734.0,406.08079966680543
0.0,0,0,0,0,1,1,21633.333333333332,683.3333333333334,3.3333333333333712,0.0,0.0,-94.0,19,7,,,,,,,-90,63.333333333333336,94.0,14.0,,,,,273.3333333333333,13.0,385.43333333333334,2.0,5.0,11.99951171875,5.257714072388391e-07,3.1048065053930545,,707.0,451.32172791747263
