Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
0.0,25,1,0,0,1,0,223.33333333333334,223.33333333333334,0.0,543.3333333333333,0.0,361.0,11,7,-131.0,12.0,3.0,,,,46,76.66666666666667,442.0,1021.0,,,,,220.0,148.0,399.3846666666667,50.0,,,,,,7904.0,
0.0,25,1,0,0,1,1,990.0,766.6666666666666,543.3333333333333,13.333333333333371,0.08539709649871904,367.0,13,8,-168.0,9.0,2.0,,,,37,73.33333333333333,479.0,1186.0,,,,,260.0,129.0,492.6,56.0,95.0,4.638671875,0.002596760750471251,2.5883663619218176,,12338.0,10561.571619531098
0.0,25,1,0,0,1,1,1770.0,780.0,13.333333333333371,-13.333333333333371,1.295201668984701,334.0,10,7,-120.0,7.0,4.0,,,,45,56.666666666666664,426.0,1211.0,,,,,293.3333333333333,147.0,490.5466666666667,17.0,117.0,4.62646484375,0.0013467607698113674,2.887365559206711,,12198.0,11681.428778858719
0.0,25,1,0,0,1,1,2536.6666666666665,766.6666666666666,-13.333333333333371,-3.3333333333332575,0.850718194254446,294.0,10,6,-107.0,7.0,3.0,,,,41,56.666666666666664,401.0,1305.0,,,,,106.66666666666667,104.0,365.93333333333334,-26.0,126.0,4.04052734375,0.0009815657976332396,2.9314094792684657,,11807.0,12814.737350172954
0.0,25,1,0,0,1,1,3300.0,763.3333333333334,-3.3333333333332575,-3.3333333333333712,0.6496217062353249,295.0,9,7,-195.0,8.0,5.0,,,,21,56.666666666666664,416.0,1122.0,,,,,223.33333333333334,115.0,423.11333333333334,5.0,125.0,5.16357421875,0.0020648397231055405,2.6499579320213833,,12245.0,12907.52704326923
0.0,25,1,0,0,1,1,4060.0,760.0,-3.3333333333333712,0.0,0.5223163595073805,264.0,9,6,-178.0,8.0,5.0,,,,19,56.666666666666664,399.0,1646.0,,,,,140.0,88.0,470.2933333333333,-37.0,109.0,4.4921875,0.0007417845231794683,2.9795069220157955,,12328.0,14581.09559613319
0.0,25,1,0,0,0,1,4820.0,760.0,0.0,16.66666666666663,0.43734335839599,282.0,10,6,-150.0,7.0,3.0,,,,27,56.666666666666664,431.0,1235.0,,,,,,,,-43.0,123.0,4.541015625,0.0010985040743899566,2.9595646681077667,,12384.0,13074.365536871817
0.0,25,1,0,0,1,0,5596.666666666667,776.6666666666666,16.66666666666663,-10.0,0.37483559842174485,333.0,11,7,-95.0,6.0,3.0,,,,50,56.666666666666664,421.0,1186.0,,,,,160.0,93.0,491.06,-9.0,,,,,,12211.0,
0.0,25,1,0,0,0,1,6363.333333333333,766.6666666666666,-10.0,0.0,0.31553189662574055,274.0,10,6,-159.0,7.0,3.0,,,,24,56.666666666666664,421.0,1460.0,,,,,,,,-51.0,99.0,3.82080078125,0.000780128574112619,2.877154746790547,,12479.0,13148.41774576661
0.0,25,1,0,0,1,0,7130.0,766.6666666666666,0.0,13.333333333333371,0.0,327.0,10,7,-175.0,7.0,3.0,,,,30,56.666666666666664,447.0,1330.0,,,,,156.66666666666666,-123.0,442.59999999999997,-10.0,,,,,,12561.0,
