Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
4.0,25,1,0,0,0,0,880.0,880.0,0.0,-396.6666666666667,0.0,44.0,13,11,-141.0,15.0,6.0,,,,-51,93.33333333333333,168.0,90.0,,,,,,,,5.0,,,,,,1864.0,
4.0,25,1,0,0,1,0,1363.3333333333333,483.3333333333333,-396.6666666666667,-160.0,0.022934026450577173,76.0,30,27,-133.0,15.0,4.0,,,,-26,150.0,191.0,133.0,,,,,220.0,-30.0,449.56666666666666,18.0,,,,,,1881.0,
4.0,20,0,0,0,1,0,1686.6666666666667,323.3333333333333,-160.0,416.6666666666667,2.0827547903360175,158.0,33,8,,,,,,,90,110.0,158.0,104.0,,,,,150.0,-23.0,362.71799999999996,-50.0,,,,,,2428.0,
2.0,25,1,0,0,0,1,2426.6666666666665,740.0,416.6666666666667,-310.0,3.0150753768844223,23.0,10,9,-235.0,18.0,11.0,,,,-79,93.33333333333333,240.0,86.0,,,,,,,,-110.0,114.0,5.50537109375,0.004514956461248007,2.5166743678849945,,2402.0,3605.769230769231
2.0,0,0,0,0,1,0,2856.6666666666665,430.0,-310.0,-26.666666666666686,1.362769146906514,-176.0,12,5,,,,,,,-90,40.0,176.0,194.0,,,,,153.33333333333334,-36.0,431.11333333333334,-68.0,,,,,,2731.0,
2.0,0,0,0,0,1,0,3260.0,403.3333333333333,-26.666666666666686,-10.0,2.3253647935423785,-168.0,19,9,,,,,,,-90,63.333333333333336,168.0,147.0,,,,,143.33333333333334,36.0,408.5533333333334,-51.0,,,,,,2778.0,
2.0,0,0,0,0,1,0,3653.3333333333335,393.3333333333333,-10.0,213.33333333333331,2.31378015072409,-296.0,32,9,,,,,,,-90,106.66666666666667,296.0,114.0,,,,,260.0,89.0,460.09333333333336,20.0,,,,,,2394.0,
7.0,25,1,0,0,0,1,4260.0,606.6666666666666,213.33333333333331,-156.66666666666663,2.276755772731628,34.0,11,9,-163.0,17.0,7.0,,,,-63,93.33333333333333,184.0,126.0,,,,,,,,-8.0,26.0,6.73828125,3.827365269642033e-05,2.93992474987595,,2947.0,2208.976157082749
2.0,0,0,0,0,0,0,4710.0,450.0,-156.66666666666663,-73.33333333333331,1.5373751400482873,-292.0,37,10,,,,,,,-90,123.33333333333333,292.0,92.0,,,,,,,,28.0,,,,,,2812.0,
2.0,0,0,0,0,0,0,5086.666666666667,376.6666666666667,-73.33333333333331,120.0,1.9874299303550196,-295.0,39,10,,,,,,,-90,130.0,295.0,152.0,,,,,,,,-5.0,,,,,,3092.0,
2.0,25,1,0,0,1,0,5583.333333333333,496.6666666666667,120.0,-110.0,2.16697653384252,60.0,13,10,-136.0,13.0,4.0,,,,-34,86.66666666666667,196.0,185.0,,,,,176.66666666666666,-27.0,467.5133333333333,-10.0,,,,,,3156.0,
